Date,Confirmed,Deaths,Recovered,people_vaccinated,NewCases,temperature,Active
2021-12-01,935047.0,34396.0,868430.0,8236002.0,2503.0,5.1684857477927455,32221.0
2021-12-02,937667.0,34413.0,868577.0,8239794.0,2620.0,5.202568952920178,34677.0
2021-12-03,940476.0,34428.0,870664.0,8243555.0,2809.0,4.331252500512408,35384.0
2021-12-04,943466.0,34447.0,872025.0,8247245.0,2990.0,3.332512943499954,36994.0
2021-12-05,946094.0,34455.0,872791.0,8249686.0,2628.0,3.198349617112487,38848.0
2021-12-06,947099.0,34470.0,873008.0,8254630.0,1005.0,2.317262879839018,39621.0
2021-12-07,949882.0,34479.0,875277.0,8259196.0,2783.0,2.868490308619063,40126.0
2021-12-08,953255.0,34504.0,876398.0,8261431.0,3373.0,2.189174813942307,42353.0
2021-12-09,954741.0,34524.0,877139.0,8265665.0,1486.0,1.6102217252328137,43078.0
2021-12-10,958215.0,34545.0,879556.0,8270193.0,3474.0,0.6037929532705936,44114.0
2021-12-11,962239.0,34566.0,880723.0,8274096.0,4024.0,2.6837905212873947,46950.0
2021-12-12,965517.0,34576.0,881680.0,8276495.0,3278.0,3.2574659598350157,49261.0
2021-12-13,966856.0,34599.0,882090.0,8280651.0,1339.0,4.470974368359807,50167.0
2021-12-14,970686.0,34619.0,885346.0,8284964.0,3830.0,3.54379863071804,50721.0
2021-12-15,975451.0,34648.0,888168.0,8288542.0,4765.0,3.5049461835650284,52635.0
2021-12-16,980755.0,34668.0,890159.0,8295891.0,5304.0,2.4872191033668027,55928.0
2021-12-17,986345.0,34694.0,892738.0,8302986.0,5590.0,2.170337700093912,58913.0
2021-12-18,992464.0,34718.0,894629.0,8314202.0,6119.0,1.2806810049639692,63117.0
2021-12-19,997861.0,34736.0,895457.0,8325218.0,5397.0,1.661333882940568,67668.0
2021-12-20,1000437.0,34776.0,895837.0,8332921.0,2576.0,3.25944778747446,69824.0
2021-12-21,1008729.0,34793.0,899420.0,8340342.0,8292.0,3.853909104624008,74516.0
2021-12-22,1019298.0,34814.0,902654.0,8348040.0,10569.0,2.5303556906726805,81830.0
2021-12-23,1032211.0,34859.0,902819.0,8356754.0,12913.0,0.8994782755547093,94533.0
2021-12-24,1048255.0,34887.0,910417.0,8360011.0,16044.0,2.8797048326283994,102951.0
2021-12-25,1065617.0,34925.0,914011.0,8360282.0,17362.0,4.013036302489406,116681.0
2021-12-26,1070198.0,34940.0,915271.0,8364981.0,4581.0,4.242939688755315,119987.0
2021-12-27,1075263.0,34952.0,916431.0,8374299.0,5065.0,5.245026707869537,123880.0
2021-12-28,1104058.0,34980.0,918887.0,8383689.0,28795.0,5.719842011513172,150191.0
2021-12-29,1136754.0,35008.0,923089.0,8393370.0,32696.0,5.298153445841375,178657.0
2021-12-30,1175906.0,35044.0,925708.0,8402697.0,39152.0,5.414273478743617,215154.0
2021-12-31,1217364.0,35081.0,929903.0,8406826.0,41458.0,4.7018607084319655,252380.0
2022-01-01,1254634.0,35095.0,934642.0,8407974.0,37270.0,5.09515292400849,284897.0
2022-01-02,1265059.0,35140.0,937826.0,8417270.0,10425.0,4.375324945618201,292093.0
2022-01-03,1278480.0,35159.0,939459.0,8427329.0,13421.0,5.021937307266593,303862.0
2022-01-04,1328584.0,35193.0,949429.0,8437825.0,50104.0,6.630496967575062,343962.0
2022-01-05,1380171.0,35240.0,953486.0,8447300.0,51587.0,6.728859831972406,391445.0
2022-01-06,1432864.0,35286.0,966009.0,8453290.0,52693.0,3.914413459760183,431569.0
2022-01-07,1451531.0,35345.0,971631.0,8463682.0,18667.0,1.3602553941611069,444555.0
2022-01-08,1500339.0,35365.0,988982.0,8476860.0,48808.0,1.3394668194879102,475992.0
2022-01-09,1537197.0,35403.0,992666.0,8488195.0,36858.0,1.7497427725521502,509128.0
2022-01-10,1554778.0,35464.0,1000102.0,8498606.0,17581.0,1.61449862333731,519212.0
2022-01-11,1600333.0,35519.0,1021233.0,8509962.0,45555.0,2.4156249928568703,543581.0
2022-01-12,1641383.0,35610.0,1055277.0,8520553.0,41050.0,1.21400234473168,550496.0
2022-01-13,1681066.0,35662.0,1067147.0,8530429.0,39683.0,0.7294776677056213,578257.0
2022-01-14,1714922.0,35777.0,1123441.0,8540546.0,33856.0,2.5340543941441416,555704.0
2022-01-15,1748171.0,35854.0,1165504.0,8556908.0,33249.0,4.275426131635903,546813.0
2022-01-16,1774944.0,35911.0,1180582.0,8570287.0,26773.0,3.624991788911305,558451.0
2022-01-17,1784827.0,35992.0,1203382.0,8578367.0,9883.0,6.216171782868262,545453.0
2022-01-18,1822650.0,36056.0,1291938.0,8586749.0,37823.0,5.065664147447634,494656.0
2022-01-19,1859883.0,36126.0,1324364.0,8594186.0,37233.0,3.008934636704358,499393.0
2022-01-20,1893559.0,36257.0,1338495.0,8600667.0,33676.0,3.778413806583507,518807.0
2022-01-21,1926236.0,36378.0,1382906.0,8607357.0,32677.0,2.738875750704307,506952.0
2022-01-22,1957400.0,36460.0,1437392.0,8618092.0,31164.0,2.4801937027251872,483548.0
2022-01-23,1979100.0,36527.0,1477358.0,8626408.0,21700.0,2.5671000810289843,465215.0
2022-01-24,1987944.0,36614.0,1500160.0,8632104.0,8844.0,1.4423419944827398,451170.0
2022-01-25,2016316.0,36684.0,1553937.0,8637565.0,28372.0,2.345687615078225,425695.0
2022-01-26,2044124.0,36758.0,1563863.0,8642575.0,27808.0,2.6618562234870664,443503.0
2022-01-27,2069222.0,36881.0,1612662.0,8647391.0,25098.0,2.702643408340604,419679.0
2022-01-28,2090551.0,36958.0,1646850.0,8652848.0,21329.0,5.291746687599701,406743.0
2022-01-29,2109106.0,37046.0,1669968.0,8663589.0,18555.0,4.251958328068087,402092.0
2022-01-30,2123664.0,37108.0,1699266.0,8671531.0,14558.0,6.778277536661975,387290.0
2022-01-31,2129081.0,37184.0,1719756.0,8675905.0,5417.0,5.16264212758739,372141.0
2022-02-01,2148470.0,37241.0,1766397.0,8679495.0,19389.0,7.659842146034114,344832.0
2022-02-02,2164568.0,37291.0,1779717.0,8682570.0,16098.0,9.190990789375553,347560.0
2022-02-03,2179557.0,37416.0,1821799.0,8685146.0,14989.0,7.297241347751677,320342.0
2022-02-04,2190897.0,37493.0,1848243.0,8688183.0,11340.0,6.0785963017096245,305161.0
2022-02-05,2202033.0,37569.0,1873313.0,8694342.0,11136.0,5.231033087619438,291151.0
2022-02-06,2210403.0,37643.0,1897174.0,8698022.0,8370.0,4.334662364516621,275586.0
2022-02-07,2213519.0,37713.0,1921433.0,8700328.0,3116.0,6.672419401933486,254373.0
2022-02-08,2225713.0,37763.0,1949181.0,8702407.0,12194.0,5.431647851853755,238769.0
2022-02-09,2235087.0,37792.0,1961329.0,8704098.0,9374.0,5.792727010319339,235966.0
2022-02-10,2243482.0,37867.0,1987696.0,8705725.0,8395.0,6.230510398014073,217919.0
2022-02-11,2250581.0,37927.0,2009140.0,8707596.0,7099.0,7.422680664433184,203514.0
2022-02-12,2257097.0,37972.0,2027276.0,8710980.0,6516.0,4.951144100965327,191849.0
2022-02-13,2262344.0,37999.0,2039724.0,8712691.0,5247.0,3.359948743675945,184621.0
2022-02-14,2264326.0,38076.0,2052519.0,8713704.0,1982.0,3.4303642198102757,173731.0
2022-02-15,2272083.0,38109.0,2070835.0,8714765.0,7757.0,2.5659491484002506,163139.0
2022-02-16,2278047.0,38127.0,2077638.0,8715759.0,5964.0,3.7760117804822086,162282.0
2022-02-17,2284163.0,38178.0,2093196.0,8716573.0,6116.0,6.694344751190627,152789.0
2022-02-18,2289576.0,38237.0,2102814.0,8717643.0,5413.0,6.983166853582527,148525.0
2022-02-19,2294807.0,38286.0,2115299.0,8719138.0,5231.0,8.047506248859145,141222.0
2022-02-20,2299110.0,38315.0,2123054.0,8719890.0,4303.0,8.014190546915227,137741.0
2022-02-21,2300914.0,38352.0,2126913.0,8720663.0,1804.0,8.557159801202106,135649.0
2022-02-22,2308060.0,38405.0,2138828.0,8721331.0,7146.0,9.24091091202974,130827.0
2022-02-23,2313594.0,38423.0,2145120.0,8722005.0,5534.0,8.365971898708068,130051.0
2022-02-24,2318833.0,38468.0,2155732.0,8722570.0,5239.0,7.441897154629283,124633.0
2022-02-25,2323432.0,38518.0,2161222.0,8723237.0,4599.0,7.647870001054404,123692.0
2022-02-26,2327840.0,38537.0,2167370.0,8724248.0,4408.0,6.337992996287103,121933.0
2022-02-27,2331172.0,38580.0,2172434.0,8724689.0,3332.0,4.4582339520185466,120158.0
2022-02-28,2332560.0,38603.0,2175665.0,8725579.0,1388.0,5.218020318930132,118292.0
2022-03-01,2338306.0,38631.0,2185349.0,8726506.0,5746.0,4.817691853549986,114326.0
2022-03-02,2343019.0,38654.0,2187983.0,8727220.0,4713.0,4.669904429954627,116382.0
2022-03-03,2347405.0,38689.0,2193784.0,8727838.0,4386.0,7.091076862738677,114932.0
2022-03-04,2351731.0,38726.0,2201259.0,8728451.0,4326.0,6.546788047805538,111746.0
2022-03-05,2355997.0,38758.0,2205544.0,8729311.0,4266.0,4.961790875220491,111695.0
2022-03-06,2359624.0,38792.0,2210014.0,8729545.0,3627.0,4.208340493386853,110818.0
2022-03-07,2361238.0,38822.0,2212392.0,8729965.0,1614.0,3.576013080872958,110024.0
2022-03-08,2367735.0,38831.0,2217310.0,8730373.0,6497.0,3.2472167635068616,111594.0
2022-03-09,2373318.0,38845.0,2220257.0,8730810.0,5583.0,4.3182682917689466,114216.0
2022-03-10,2379131.0,38870.0,2228627.0,8731270.0,5813.0,6.24613318433404,111634.0
