,Date,S,E,I,Q,R,D,P,Total Cases,std S,std E,std I,std Q,std R,std D,std P,std Total Cases,N
118,2022-03-29,347648.4,56747.4,94368.1,86445.4,1837059.6,54724.0,7583581.1,1978229.0,135796.85275454656,8333.449552256256,16675.20777351815,4937.121392066434,287478.4230488264,1370.161304372591,392493.72421745805,293785.7057452654,10060574
119,2022-03-30,351448.0,57590.2,95286.6,86299.5,1843362.8,54724.0,7571862.9,1984386.3,138883.79592306656,8566.170553987355,17137.247318049653,5320.028049738084,287172.5091762093,1370.161304372591,393995.3212631972,293862.69853031996,10060574
120,2022-03-31,355258.8,58443.8,96221.4,86205.6,1849667.4,54724.0,7560053.0,1990597.0,141983.7749785517,8737.99303959439,17624.596785174974,5702.442532809953,286834.88391553774,1370.161304372591,395521.2098059976,293907.4877527203,10060574
121,2022-04-01,359083.6,59312.7,97172.7,86199.0,1855979.5,54724.0,7548102.5,1996902.5,145093.95258121545,8966.581846500929,18011.4683857258,6134.617803905961,286451.48800948827,1370.161304372591,397031.3949644915,293956.26711776684,10060574
122,2022-04-02,362952.0,60220.8,98227.0,86241.5,1862575.2,54724.0,7535633.5,2003540.7,148392.44756051435,9174.340638977823,18472.757260355043,6600.237135891407,286053.9588272814,1370.161304372591,398645.1008082879,294024.3572675454,10060574
123,2022-04-03,366545.4,61157.5,99301.1,86329.6,1868932.5,54724.0,7523583.9,2009986.1,151610.81037920745,9443.269542377788,18886.705697129924,7065.491903611524,285590.1600105473,1370.161304372591,400156.6005347032,294025.81321853143,10060574
124,2022-04-04,370136.7,62052.3,100388.5,86548.8,1875259.2,54724.0,7511464.5,2016532.0,154830.54374512157,9586.956024202886,19337.728177063615,7439.147932391182,285059.3257400291,1370.161304372591,401731.0864870305,293868.63497679285,10060574
125,2022-04-05,373756.2,62876.8,101588.9,86724.3,1881653.7,54724.0,7499250.1,2023102.0,158080.2317462876,9781.802091639353,19801.80941959598,7826.9632431742,284533.12373853766,1370.161304372591,403262.34382606315,293730.24828608445,10060574
126,2022-04-06,377248.7,63842.2,102687.9,87000.2,1888063.1,54724.0,7487007.9,2029787.3,161393.53012004538,9984.934900138309,20258.733486819947,8230.924708682494,283972.21644359856,1370.161304372591,404832.04481548886,293573.3024566537,10060574
127,2022-04-07,380906.3,64692.9,103902.1,87281.4,1894485.6,54724.0,7474581.7,2036491.0,164780.01630419266,10144.541679642309,20685.62872841916,8624.584896677638,283366.04894630547,1370.161304372591,406488.3486827267,293360.7951473557,10060574
128,2022-04-08,384429.8,65523.8,105173.7,87648.4,1900928.0,54724.0,7462146.3,2043300.4,168095.1650112519,10253.985008766103,21148.361780762123,9062.746418167068,282755.47295145324,1370.161304372591,408087.44223635446,293188.3806739929,10060574
129,2022-04-09,388028.1,66344.8,106465.7,88043.2,1907391.8,54724.0,7449576.4,2050159.0,171456.17068186842,10383.235852083877,21601.908175205266,9478.559920156647,282102.2107604972,1370.161304372591,409693.0150747508,292950.93198502646,10060574
130,2022-04-10,391709.9,67256.1,107825.6,88511.5,1914178.1,54724.0,7436368.8,2057413.6,175087.1960398304,10570.178167372582,22020.060736519325,9913.340640268547,281399.69663539086,1370.161304372591,411448.23709327035,292683.198580032,10060574
131,2022-04-11,395091.8,68184.7,109165.6,88977.8,1920764.9,54724.0,7423665.2,2064466.7,178569.16011327377,10698.50185820426,22454.040430176483,10288.356941708427,280644.3534958257,1370.161304372591,413129.78725257755,292302.87174190674,10060574
132,2022-04-12,398459.8,69205.6,110479.6,89495.1,1927371.5,54724.0,7410838.4,2071590.6,182070.56411611405,10821.699554136587,22866.36844888143,10633.659750528037,279850.4141048392,1370.161304372591,414862.2912681267,291854.23515973985,10060574
133,2022-04-13,401760.9,70170.7,111893.9,89998.4,1934037.7,54724.0,7397988.4,2078760.0999999999,185658.25107624492,10931.422753237568,23287.20106174205,11011.574439652126,279078.00621512614,1370.161304372591,416647.1618458957,291459.7419591509,10060574
134,2022-04-14,404948.4,71174.7,113273.9,90614.2,1940751.6,54724.0,7385087.2,2086089.8,189174.55690562617,11091.214154004962,23688.53400043996,11381.079999718831,278258.503034211,1370.161304372591,418340.8504688013,291009.7443383024,10060574
135,2022-04-15,408101.5,72204.4,114681.2,91287.9,1947511.3,54724.0,7372063.7,2093523.2,192756.96649317243,11238.051977099945,24020.486251531212,11832.769341536241,277445.05236498633,1370.161304372591,420110.7009456079,290647.98301089514,10060574
136,2022-04-16,411244.2,73184.7,116164.0,91956.2,1954319.6,54724.0,7358981.3,2100999.8000000003,196382.75593686936,11269.06667874496,24480.003897058512,12187.478457827116,276591.8234301947,1370.161304372591,421961.2459880765,290149.4631923944,10060574
137,2022-04-17,414444.8,74184.4,117726.4,92704.2,1961513.6,54724.0,7345276.6,2108941.8000000003,200137.24837910608,11339.751260058574,24897.59561162483,12579.684175685812,275649.7338925615,1370.161304372591,423838.10928376886,289599.5793726199,10060574
138,2022-04-18,417508.0,75130.1,119316.4,93365.1,1968512.3,54724.0,7332018.1,2116601.4,203817.35177359165,11395.787848586864,25311.235754897465,12929.943885802444,274726.89723325236,1370.161304372591,425702.3945796993,289027.0024234274,10060574
139,2022-04-19,420509.1,76167.5,120871.3,94202.3,1975439.2,54724.0,7318660.6,2124365.5,207509.8341286263,11466.718408071247,25701.56599528519,13248.373047661364,273760.0409226299,1370.161304372591,427598.5783875339,288378.57527466386,10060574
140,2022-04-20,423335.2,77272.0,122473.9,95021.2,1982507.3,54724.0,7305240.4,2132252.5,211251.60304376393,11547.87817739692,26080.040312277124,13571.392078928382,272762.28796373226,1370.161304372591,429524.90152823506,287703.8413470332,10060574
141,2022-04-21,426189.7,78339.8,124079.1,95873.4,1989646.2,54724.0,7291721.8,2140243.6,214978.47654035044,11613.882329350508,26505.31556292058,13859.823759341241,271764.9490518599,1370.161304372591,431455.38039125205,286994.93411557376,10060574
142,2022-04-22,428872.8,79564.5,125707.0,96759.5,1996860.8,54724.0,7278085.4,2148344.3,218773.3010661036,11613.891296632666,26846.946191326864,14202.914266093421,270700.00165821944,1370.161304372591,433481.33748229576,286273.07722868543,10060574
143,2022-04-23,431323.1,80865.5,127330.0,97746.7,2004117.7,54724.0,7264467.0,2156588.4,222462.71449860986,11634.07679405633,27194.0070125754,14494.285591570217,269609.72086631076,1370.161304372591,435452.66682155017,285474.16776225355,10060574
144,2022-04-24,433625.2,82102.3,129104.0,98719.4,2011512.6,54724.0,7250786.5,2164956.0,226104.89279349972,11727.26732065062,27505.569850486645,14779.471818708544,268487.4439616125,1370.161304372591,437316.37474538956,284637.0770846936,10060574
145,2022-04-25,435818.7,83635.3,131044.9,99636.7,2019323.7,54724.0,7236390.7,2173684.4,229967.92449341714,11724.748535043298,27821.569770413746,15086.22667236576,267302.7335120425,1370.161304372591,439455.55807841365,283759.12148878083,10060574
146,2022-04-26,437723.9,85106.0,132921.5,100660.9,2026851.3,54724.0,7222586.4,2182236.2,233657.94279563878,11747.110317009881,28186.04012006653,15358.163076683359,266171.19836715993,1370.161304372591,441434.87156413007,282899.5227482159,10060574
147,2022-04-27,439556.4,86614.8,134862.5,101690.9,2034490.6,54724.0,7208634.8,2190905.5,237474.40182352287,11697.650668403463,28557.516685629373,15634.798863113014,264996.53025622806,1370.161304372591,443585.18748461385,282001.49042371364,10060574
148,2022-04-28,441169.3,88242.7,136768.6,102850.3,2042163.5,54724.0,7194655.6,2199737.8,241115.09710221383,11632.23948386552,28833.054181615928,15910.645166365819,263814.6555281757,1370.161304372591,445665.73966958694,281095.46199891414,10060574
149,2022-04-29,442802.3,89834.4,138793.1,103986.0,2049984.7,54724.0,7180449.5,2208694.7,244850.08367490914,11647.043909936974,29064.036937252888,16199.795825873856,262620.6924052444,1370.161304372591,447842.9753568208,280190.64953549084,10060574
150,2022-04-30,444241.4,91324.6,140897.4,105191.1,2057853.8,54724.0,7166341.7,2217768.9,248431.28000000323,11559.86664455953,29335.455381500386,16458.141222203678,261381.43242464642,1370.161304372591,449949.4908302597,279209.73495122266,10060574
151,2022-05-01,445613.9,92811.8,143024.0,106516.0,2065778.4,54724.0,7152105.9,2227018.4,251857.20315625283,11442.379925522486,29605.943609349797,16653.7716929229,260112.081072064,1370.161304372591,452052.86421644315,278136.0140693595,10060574
152,2022-05-02,446865.2,94380.0,145195.0,107787.4,2073845.4,54724.0,7137777.0,2236356.8,255545.6854833593,11401.85933082846,29814.834307773704,16890.739517262115,258833.78107163677,1370.161304372591,454369.36277746543,277094.68189327145,10060574
153,2022-05-03,448111.4,95962.9,147485.3,109242.4,2082332.0,54724.0,7122716.0,2246298.4,259195.74065605324,11290.22252615067,29997.7499457876,17108.541575482115,257499.40537290566,1370.161304372591,456760.42089874647,275978.1082527604,10060574
154,2022-05-04,449097.8,97405.6,149841.6,110547.4,2090629.6,54724.0,7108328.0,2255901.0,262540.592115886,11222.484031621521,30136.956303515457,17344.947323067892,256192.8974523689,1370.161304372591,458948.7946592735,274908.0060798094,10060574
155,2022-05-05,449893.8,98930.5,152211.5,111885.8,2099022.4,54724.0,7093906.0,2265632.1999999997,265753.4102068306,11071.271970735792,30291.540697858207,17486.33517807548,254819.829298742,1370.161304372591,461157.32800184365,273676.32578119007,10060574
156,2022-05-06,450823.1,100408.8,154557.6,113307.2,2107507.6,54724.0,7079245.7,2275538.8000000003,268915.18456437154,10865.059445764666,30399.666377116708,17646.947519613695,253462.41027071452,1370.161304372591,463446.08137496427,272479.5190947008,10060574
157,2022-05-07,451579.6,101927.5,156899.2,114724.5,2116173.8,54724.0,7064545.4,2285622.3,272158.0418309185,10711.003802165324,30534.390473038755,17788.81705032687,252141.52004531104,1370.161304372591,465869.2774515615,271300.4984000105,10060574
158,2022-05-08,452178.9,103359.5,159252.0,116264.5,2124924.2,54724.0,7049870.9,2295912.7,275384.1947949991,10633.755613610838,30561.717216151323,17952.739998395788,250754.18476181015,1370.161304372591,468358.43704463146,270077.0860645785,10060574
159,2022-05-09,452851.4,104727.9,161618.7,117887.5,2133722.4,54724.0,7035042.1,2306333.9,278370.7132186143,10534.100345544464,30609.439952570192,18108.45151993952,249415.5280162805,1370.161304372591,470822.7983673794,268894.1408405926,10060574
160,2022-05-10,453383.4,106101.3,164056.7,119423.4,2142716.8,54724.0,7020168.4,2316864.1999999997,281260.1215061246,10540.109250382558,30561.799485795993,18235.947149517626,248054.5622740287,1370.161304372591,473291.9784843601,267660.6707279189,10060574
161,2022-05-11,454083.5,107341.5,166604.2,121083.2,2152206.6,54724.0,7004531.0,2328013.8000000003,284241.5437064927,10548.826306750909,30457.097359400486,18355.664034842215,246618.57136444532,1370.161304372591,475980.0422940021,266344.39670366014,10060574
162,2022-05-12,454783.2,108445.5,168964.1,122780.7,2161430.7,54724.0,6989445.8,2338935.4000000004,286939.44666734134,10645.787103356895,30355.916640582604,18401.031612656938,245211.91602083697,1370.161304372591,478538.0382397621,264983.1089378665,10060574
163,2022-05-13,455377.5,109488.1,171378.5,124436.8,2170803.5,54724.0,6974365.6,2349964.3,289463.9408507561,10784.972846048338,30263.209572846037,18402.055987307507,243811.32630550617,1370.161304372591,481130.5909065023,263583.5435971863,10060574
164,2022-05-14,456057.6,110529.9,173692.1,126125.5,2180297.5,54724.0,6959147.4,2361147.0,291878.7589768053,10993.637382140636,30122.40602757356,18391.12232165291,242445.2534706547,1370.161304372591,483796.6744423115,262206.5370966802,10060574
165,2022-05-15,456544.5,111697.9,176038.8,127817.2,2189935.6,54724.0,6943816.0,2372476.8000000003,294235.4834489715,11351.902337934378,29949.0604553799,18356.712880033832,241068.63009906534,1370.161304372591,486506.59591212124,260795.50428347176,10060574
166,2022-05-16,456987.8,112824.2,178216.8,129586.4,2199741.7,54724.0,6928493.1,2384052.1,296429.55273582286,11738.599335525512,29753.63420760563,18347.00097127593,239694.5135417371,1370.161304372591,489224.6805324625,259411.67581738564,10060574
167,2022-05-17,457153.3,114138.9,180520.0,131360.6,2209601.2,54724.0,6913076.0,2395685.8000000003,298542.19932165364,12291.59448118917,29553.443677514133,18304.307434044043,238343.7163420928,1370.161304372591,491971.5849688882,258018.18508050946,10060574
168,2022-05-18,457296.3,115377.3,182804.2,133133.3,2219614.6,54724.0,6897624.3,2407471.9,300373.6574528632,13024.718047236185,29330.095283854775,18174.77430423828,236931.5990239377,1370.161304372591,494698.75682561606,256476.53463254857,10060574
169,2022-05-19,457449.6,116580.5,185209.3,134956.8,2230231.9,54724.0,6881421.9,2419912.6999999997,302290.68393028586,13837.328074812709,29107.360866454383,18024.29590192083,235540.56259653028,1370.161304372591,497659.123819799,254935.0198028237,10060574
170,2022-05-20,457597.2,117714.0,187460.2,136680.4,2240582.0,54724.0,6865816.2,2431986.4,303985.4544308987,14721.67270387438,28832.578232964184,17915.748179743987,234214.4303726822,1370.161304372591,500633.2411062613,253500.33985679876,10060574
171,2022-05-21,457686.3,118765.9,189718.3,138428.1,2251046.2,54724.0,6850205.2,2444198.3000000003,305367.3658818342,15604.046337088339,28579.162612120042,17800.264978083895,232937.76027076418,1370.161304372591,503442.23639257764,252108.18655322067,10060574
172,2022-05-22,457740.6,119813.1,192005.9,140258.6,2261588.1,54724.0,6834443.7,2456570.7,306754.5757132891,16626.933496288486,28416.92644340693,17593.537382800536,231705.1034252159,1370.161304372591,506368.118625778,250668.80211238904,10060574
173,2022-05-23,457815.1,120831.2,194225.3,142040.6,2272314.8,54724.0,6818623.0,2469079.4,307838.3522615238,17661.76209102591,28254.118857433867,17431.270620353527,230499.4411736393,1370.161304372591,509306.06380093296,249300.8730983654,10060574
174,2022-05-24,457791.3,121840.3,196384.9,143893.2,2283174.3,54724.0,6802766.0,2481791.5,308913.7157667331,18768.75647479076,28112.54134172149,17211.95746450705,229279.99241977042,1370.161304372591,512316.26656353596,247862.11118865007,10060574
175,2022-05-25,457735.1,122727.1,198562.9,145740.9,2294201.4,54724.0,6786882.6,2494666.3,309665.75960297906,20073.049670889573,28008.52817429006,16945.159978294687,228111.9822842281,1370.161304372591,515313.4456947926,246427.3035668954,10060574
176,2022-05-26,457738.1,123603.7,200663.4,147553.6,2305386.4,54724.0,6770904.8,2507664.0,310235.19471570273,21364.436964497803,27919.451037583098,16776.867301138194,226994.78572874755,1370.161304372591,518306.22711169504,245141.81433425832,10060574
177,2022-05-27,457829.1,124407.4,202868.3,149369.4,2317198.4,54724.0,6754177.4,2521291.8,310865.01421338815,22659.818084883205,27827.60279668373,16582.848797477473,225783.9009620482,1370.161304372591,521510.1968744619,243736.91106389827,10060574
178,2022-05-28,457958.8,125154.0,204837.3,151204.2,2328620.1,54724.0,6738075.6,2534548.3000000003,311220.5473601639,23973.453293174098,27816.71290088029,16371.215781364557,224692.22702641497,1370.161304372591,524687.2245839802,242433.60411215213,10060574
179,2022-05-29,458103.4,125819.1,206736.9,153053.7,2340207.6,54724.0,6721929.3,2547985.3000000003,311553.368996453,25261.97560148454,27958.12771431592,16264.438441274264,223660.5995208812,1370.161304372591,527945.1787369689,241295.19926652804,10060574
180,2022-05-30,458288.5,126417.5,208685.4,154719.5,2351977.3,54724.0,6705761.8,2561420.8,311670.3376987454,26522.63822944467,28284.23055414448,15993.67890918159,222658.08177699277,1370.161304372591,531158.9797706144,240021.92199054695,10060574
