,Date,S,E,I,Q,R,D,P,Total Cases,std S,std E,std I,std Q,std R,std D,std P,std Total Cases,N
194,2022-06-13,613145.3,229059.0,295359.2,122039.5,2787652.2,49184.6,5964134.2,2958876.3000000003,1230452.927689804,66552.25837039642,101820.67489149736,15935.46312631045,2778.4982922434915,2917.1781296314425,1107978.875429383,21631.139548185383,10060574
195,2022-06-14,609722.8,215494.8,304891.4,123259.2,2793110.0,49200.1,5964895.7,2965569.3,1231343.4097530064,61584.98787496836,105812.46770036129,14730.448864851336,3116.34330586346,2902.4428831589435,1111817.2137612414,20749.235053873737,10060574
196,2022-06-15,607881.6,202245.0,313485.8,124443.9,2799091.9,49211.5,5964214.3,2972747.3,1232474.8553632402,57305.694882795025,109386.7009657024,13493.502528624656,3394.085280307494,2890.9710911733446,1116024.8443097537,19778.558900105498,10060574
197,2022-06-16,607230.4,190352.0,320555.8,125360.3,2805217.7,49219.9,5962637.9,2979797.9000000004,1234002.5196119496,54162.43021874111,112381.62126415511,12276.07696334623,3655.922949133365,2882.9038988492143,1120420.8678120424,18814.903811328808,10060574
198,2022-06-17,607351.0,179304.5,326595.6,126116.4,2811608.5,49227.3,5960370.7,2986952.2,1235909.9642664914,51885.412811791335,114959.63004568168,11134.399338985466,3885.8353091709896,2875.6492849441847,1125137.3164128058,17895.883933100642,10060574
199,2022-06-18,608005.3,168993.4,331654.6,126812.6,2818260.0,49231.4,5957616.7,2994304.0,1238002.4543264888,50353.337321770436,117120.20632000269,9990.131212351518,4096.379254903042,2871.755985455589,1130017.9511989222,16958.26645271015,10060574
200,2022-06-19,609104.6,159426.9,335821.8,127319.4,2825188.7,49235.0,5954477.6,3001743.1,1240508.6376857033,49554.428335820805,118873.83370515145,8950.009823458297,4260.604559214572,2868.2433648489455,1135182.0413122468,16078.857747521815,10060574
201,2022-06-20,610534.3,150615.0,339126.3,127702.7,2832340.5,49237.6,5951017.6,3009280.8,1243273.1800911697,49387.10119049305,120373.54467244868,8029.187045398805,4376.452176135368,2865.609785019586,1140578.2836718573,15271.249006553759,10060574
202,2022-06-21,612300.4,142443.8,341688.0,127948.1,2839710.1,49239.6,5947244.0,3016897.8000000003,1246359.7186203669,49774.388309249975,121497.25618630242,7180.545222335139,4451.362385832004,2863.6242840149266,1146235.0564241176,14495.53189218207,10060574
203,2022-06-22,614213.4,134935.3,343639.3,127927.8,2847326.0,49240.6,5943291.6,3024494.4,1249665.0459748164,50487.0548359676,122352.37982323841,6522.9033535688695,4513.381215895683,2862.6085726134474,1152046.66654031,13898.893142077999,10060574
204,2022-06-23,616390.1,128003.3,344883.9,127883.3,2855072.7,49242.8,5939097.9,3032198.8000000003,1253286.4352528076,51505.4165269052,122908.91848555986,5985.138528889704,4513.53347279047,2860.4070619406602,1158062.9573113415,13359.079063620833,10060574
205,2022-06-24,618734.1,121604.2,345594.3,127728.4,2862956.1,49243.5,5934713.4,3039928.0,1257190.9410700866,52791.3125841743,123228.46116709402,5638.159224427774,4426.113067918623,2859.6981746331203,1164330.1168717744,12923.970466979516,10060574
206,2022-06-25,621332.2,115448.9,345879.7,127373.6,2871337.6,49243.8,5929958.2,3047955.0,1261437.72081905,54270.71279143108,123349.60158350736,5497.057052641895,4322.17922349363,2859.400279778961,1170957.3501139826,12678.636555914487,10060574
207,2022-06-26,623945.9,109997.4,345734.4,126874.3,2879516.6,49244.7,5925260.7,3055635.6,1265710.7163463894,55719.88706234068,123258.70245073976,5486.868579618069,4206.810435472461,2858.4824312911214,1177448.2512866585,12552.161446381651,10060574
208,2022-06-27,626788.9,105018.9,345111.9,126262.7,2887816.2,49245.0,5920330.4,3063323.9000000004,1270304.0951854363,57173.49751843069,122974.75589685063,5645.104428617775,4028.3159459009667,2858.1752920351123,1184197.888283812,12531.595666553854,10060574
209,2022-06-28,629771.4,100405.3,344083.1,125620.4,2896194.6,49245.6,5915253.6,3071060.6,1275091.6526516203,58564.969626987775,122534.82001574083,5852.035102423771,3862.827492912413,2857.570863513274,1191063.3255748579,12572.433458849457,10060574
210,2022-06-29,632896.6,96169.4,342750.8,124830.0,2904643.9,49246.0,5910037.3,3078719.9,1280170.7380852913,59936.021296379025,121982.56429900136,6160.959211031996,3689.909902694102,2857.1712234306156,1198111.8373931583,12708.040337156714,10060574
211,2022-06-30,636192.5,92249.5,341091.9,124023.6,2913119.8,49246.5,5904650.2,3086389.9,1285415.1915657641,61221.992614174196,121309.26453692645,6554.856950384195,3495.1732947022815,2856.690611529362,1205252.8721855676,12906.720856615839,10060574
212,2022-07-01,639604.9,88612.8,339223.4,123110.2,2921642.2,49246.5,5899134.0,3093998.9000000004,1290888.9890708225,62445.02357081788,120496.97730582292,6876.479765112379,3316.965745979298,2856.690611529362,1212553.827599913,13050.13612262104,10060574
213,2022-07-02,643129.2,85320.3,337072.2,122152.1,2930187.6,49246.5,5893466.1,3101586.2,1296629.0172389941,63549.99607560964,119555.61759599588,7195.090290607895,3239.0306945134066,2856.690611529362,1220051.844229863,13290.811596650665,10060574
214,2022-07-03,646763.9,82271.1,334801.3,121020.0,2938806.9,49246.5,5887664.3,3109073.4,1302513.2614789342,64518.82790077637,118525.5174897372,7517.236420387481,3201.077207753665,2856.690611529362,1227621.3008123515,13575.004239670507,10060574
215,2022-07-04,650654.6,79392.0,332175.6,119832.5,2947808.1,49246.5,5881464.7,3116887.1,1308788.2143428859,65553.4294495719,117426.01592509217,7859.958438185281,3260.1139075191836,2856.690611529362,1235655.4720692213,13976.762957233826,10060574
216,2022-07-05,654508.5,76901.9,329406.6,118776.9,2956348.8,49246.7,5875384.6,3124372.4,1315054.4456046866,66413.11937328347,116301.60531669372,8081.051855420804,3406.3421378364214,2856.4909259439282,1243482.3194301717,14343.884919201155,10060574
217,2022-07-06,658417.8,74597.3,326608.2,117581.0,2964922.3,49246.7,5869200.7,3131750.0,1321408.0853064128,67288.80544199013,115142.50588014837,8332.460116916252,3658.3133832409712,2856.4909259439282,1251389.7455340642,14847.264426101152,10060574
218,2022-07-07,662379.7,72530.6,323612.6,116365.9,2973500.2,49246.7,5862938.3,3139112.8000000003,1327875.2472252843,68041.95095556858,113920.58394443034,8507.474530670073,4033.542681068344,2856.4909259439282,1259348.3371938877,15397.508137682345,10060574
219,2022-07-08,666553.3,70647.7,320482.8,115195.9,2982008.8,49246.7,5856438.8,3146451.4,1334681.63706324,68691.93856057638,112688.94081124377,8592.995559756795,4477.823618679056,2856.4909259439282,1267576.9119897853,15927.31010437978,10060574
220,2022-07-09,670767.3,68937.6,317388.1,113848.5,2990521.9,49246.7,5849863.9,3153617.1,1341499.5301311924,69273.49236064254,111423.06252517922,8724.038310897082,4981.256818314029,2856.4909259439282,1275755.1421248869,16561.78605515504,10060574
221,2022-07-10,675078.1,67345.5,314250.5,112555.8,2998918.5,49246.7,5843178.9,3160721.0,1348504.9042441372,69738.76404160028,110115.22586477312,8803.13563226195,5476.651189367459,2856.4909259439282,1284066.2056050266,17136.27774757334,10060574
222,2022-07-11,679527.5,65893.8,310982.6,111255.6,3007306.6,49246.7,5836361.2,3167808.9,1355588.3449896027,70204.2387278717,108769.30714516848,8912.42309588139,6000.729309009031,2856.4909259439282,1292421.3881494533,17769.643330834348,10060574
223,2022-07-12,684043.3,64586.6,307685.2,109970.0,3015595.5,49246.7,5829446.7,3174812.2,1362812.7746389855,70542.37585763609,107476.02915050407,8964.327448280768,6578.53873211977,2856.4909259439282,1300836.0474202004,18399.35710634447,10060574
224,2022-07-13,688846.9,63309.8,304250.0,108607.2,3024178.5,49246.7,5822134.9,3182032.4,1370529.4047077904,70839.36132094925,106056.96315565518,8951.495034908972,7203.9526129757405,2856.4909259439282,1309783.4627030874,19011.93857382864,10060574
225,2022-07-14,693525.8,62212.8,300908.2,107257.0,3032374.8,49246.7,5815048.7,3188878.5,1377982.7906540635,70993.14688024472,104701.10819356212,8970.68040897679,7774.495170749031,2856.4909259439282,1318279.2946957825,19601.66650566975,10060574
226,2022-07-15,698314.8,61170.3,297500.2,105889.0,3040568.1,49246.7,5807884.9,3195703.8000000003,1385503.9175787126,71109.35903388527,103408.80179926658,8889.638035375794,8424.112255306192,2856.4909259439282,1326760.287535578,20170.241216625916,10060574
227,2022-07-16,703179.0,60219.1,294150.7,104478.5,3048681.8,49246.7,5800618.2,3202407.0,1393149.684647705,71135.09104014697,102051.13803192005,8813.416661545056,9054.77734458446,2856.4909259439282,1335355.0733926764,20724.684932073444,10060574
228,2022-07-17,708163.5,59382.6,290732.1,103163.9,3056672.2,49246.7,5793213.0,3209082.8000000003,1400943.4634127996,71163.11958901183,100751.84223273538,8782.189151344897,9625.297084246284,2856.4909259439282,1344034.099786088,21263.97716153511,10060574
229,2022-07-18,713162.0,58538.2,287418.1,101756.3,3064625.9,49246.7,5785826.8,3215628.9,1408736.4092770515,71155.99393276717,99456.74953611747,8718.297540804628,10227.94499838555,2856.4909259439282,1352671.923387323,21802.733465134108,10060574
230,2022-07-19,718354.9,57687.2,284116.0,100370.6,3072491.8,49246.7,5778306.8,3222109.0999999996,1416672.023100227,71049.80526053537,98181.6842297992,8577.350933709078,10859.606814245164,2856.4909259439282,1361349.969669651,22293.448673898172,10060574
231,2022-07-20,723547.9,56942.4,280744.1,99093.2,3080236.4,49246.7,5770763.3,3228576.3,1424582.8923142697,70891.3917358095,96927.99816920806,8486.965627360581,11450.374231438902,2856.4909259439282,1369986.2185632417,22793.83078474341,10060574
232,2022-07-21,728843.9,56294.3,277387.8,97751.4,3087946.6,49246.7,5763103.3,3234944.7,1432643.9399294194,70678.4904565031,95654.16322544462,8394.376751135249,12047.377342807853,2856.4909259439282,1378690.625568989,23298.24501988703,10060574
233,2022-07-22,734419.4,55694.8,273964.3,96349.7,3095862.1,49246.7,5755037.0,3241458.5,1441119.0541300327,70471.09481170277,94351.09303346729,8315.324215567303,12656.328918371235,2856.4909259439282,1387825.6494394387,23828.144059882467,10060574
234,2022-07-23,739794.9,55160.3,270684.8,95001.4,3103424.9,49246.7,5747261.0,3247673.0,1449268.419403766,70222.2564420284,93075.36172027483,8266.582464356114,13226.902036758267,2856.4909259439282,1396569.7358048398,24349.975427058307,10060574
235,2022-07-24,745305.3,54614.7,267439.0,93692.4,3110884.6,49246.7,5739391.3,3253823.7,1457437.0181743053,69932.16697350368,91820.3254230783,8113.116826473041,13857.140507334116,2856.4909259439282,1405311.5785348138,24826.748259751086,10060574
236,2022-07-25,750733.7,54130.4,264241.3,92402.7,3118255.5,49246.7,5731563.7,3259904.9,1465558.0670968345,69565.16174522993,90630.78111883401,7922.875312031611,14480.733560493405,2856.4909259439282,1413924.8466898126,25260.099798468946,10060574
237,2022-07-26,756203.3,53783.3,260992.6,91187.4,3125523.0,49246.7,5723637.7,3265957.1,1473722.6315696621,69250.00366938619,89451.7102365293,7820.160844893154,15065.65673311323,2856.4909259439282,1422592.0531889,25742.308503950313,10060574
238,2022-07-27,761639.0,53439.3,257892.2,89925.5,3132740.8,49246.7,5715690.5,3271913.0,1481956.2654032675,68873.7282525783,88356.5054184467,7634.92862114637,15633.909394645985,2856.4909259439282,1431261.4314047766,26125.328941736283,10060574
239,2022-07-28,767082.7,53205.6,254766.3,88710.4,3139865.7,49246.7,5707696.6,3277822.8000000003,1490082.3822587829,68519.60399798001,87225.17153786514,7478.832050527675,16207.807507803145,2856.4909259439282,1439823.4265286976,26543.13048427475,10060574
240,2022-07-29,772534.0,53001.6,251733.1,87502.8,3146888.9,49246.7,5699666.9,3283638.4,1498248.8681659666,68107.72937515976,86161.54081543574,7275.720813775086,16744.881913289206,2856.4909259439282,1448384.3736986704,26877.093653008218,10060574
241,2022-07-30,778036.6,52821.5,248699.2,86367.5,3153820.3,49246.7,5691582.2,3289434.5,1506424.468318953,67728.37550871864,85083.48955326174,7127.7583608032055,17281.87003220427,2856.4909259439282,1456949.9527093442,27266.119318951405,10060574
242,2022-07-31,783843.2,52635.3,245701.0,85135.2,3160926.9,49246.7,5683085.7,3295308.8,1514950.0256291493,67287.04473678421,83991.40386015702,7016.766816704116,17789.261814083235,2856.4909259439282,1465785.9527491762,27662.519556731277,10060574
243,2022-08-01,789479.0,52433.7,242805.8,83986.7,3167713.6,49246.7,5674908.5,3300947.0,1523109.5580068426,66854.73497673892,82963.73170946447,6830.178387860745,18309.202741790807,2856.4909259439282,1474230.5635238506,27995.87205559548,10060574
244,2022-08-02,795168.2,52279.7,239969.3,82849.5,3174419.2,49246.7,5666641.4,3306515.4000000004,1531348.531109218,66372.91206064414,81992.88659883855,6663.654136432953,18799.787295605238,2856.4909259439282,1482708.8529946262,28319.93235798212,10060574
245,2022-08-03,800799.4,52118.5,237223.5,81733.0,3181019.5,49246.7,5658433.4,3311999.2,1539491.9058371305,65924.64630356389,81028.65832315132,6517.744257026353,19288.90059205034,2856.4909259439282,1491101.9071158885,28663.135775020623,10060574
246,2022-08-04,806580.5,51936.1,234465.5,80647.8,3187571.0,49246.7,5650126.4,3317465.5,1547659.8855998206,65449.81554970189,80077.72531765622,6390.493514588681,19760.6022529679,2856.4909259439282,1499450.683956708,29007.58669350051,10060574
247,2022-08-05,812245.6,51781.4,231847.2,79520.8,3194042.6,49246.7,5641889.7,3322810.1,1555772.3215717138,64942.544386865535,79150.21568107064,6283.867150091574,20219.58154463143,2856.4909259439282,1507717.9375825606,29359.939620666933,10060574
248,2022-08-06,818010.3,51646.7,229247.0,78480.3,3200383.2,49246.7,5633559.8,3328110.2,1563879.131101573,64418.071743960165,78245.08308897117,6167.296296595454,20648.60295419523,2856.4909259439282,1515952.5174269015,29672.39017673461,10060574
249,2022-08-07,823673.2,51550.7,226733.5,77441.2,3206669.3,49246.7,5625259.4,3333357.1999999997,1571911.643650991,63911.019614852026,77378.79341428116,6002.585856112347,21103.754125984316,2856.4909259439282,1524108.3086626225,29962.830908040592,10060574
250,2022-08-08,829382.7,51463.7,224261.8,76412.3,3212894.3,49246.7,5616912.5,3338553.3,1579871.2188907708,63398.30987818208,76519.4087206638,5850.238713932963,21539.20266421206,2856.4909259439282,1532163.2107616507,30245.932304088954,10060574
251,2022-08-09,835120.2,51384.5,221857.3,75390.7,3219048.6,49246.7,5608526.0,3343686.0,1587917.9281936332,62825.610921422805,75646.2610365509,5716.009308074997,22004.283902004176,2856.4909259439282,1540255.2789535895,30576.7841360231,10060574
252,2022-08-10,841037.0,51355.4,219329.1,74444.6,3225344.7,49246.7,5599816.5,3349036.0,1596057.8800598055,62306.64998890569,74833.14764120242,5595.8004467636265,22428.77647599173,2856.4909259439282,1548445.5272378328,30881.067848699284,10060574
253,2022-08-11,846674.9,51339.1,217017.4,73478.9,3231352.4,49246.7,5591464.6,3354078.0,1603803.0263538258,61750.1693170958,74056.06213025372,5480.98356957946,22831.387746696433,2856.4909259439282,1556212.5263103493,31168.86224221982,10060574
254,2022-08-12,852359.4,51300.9,214784.2,72613.7,3237196.1,49246.7,5583073.0,3359056.5,1611629.3037154793,61258.54225240755,73353.75921082709,5335.575733695475,23244.78241433978,2856.4909259439282,1564059.4466059147,31436.849073979185,10060574
255,2022-08-13,858045.8,51213.6,212639.3,71676.6,3243043.2,49246.7,5574708.8,3363966.5,1619384.1414995887,60725.695818491855,72623.72609147783,5238.407509921311,23614.356107249674,2856.4909259439282,1571779.4517631156,31709.254543114912,10060574
256,2022-08-14,863790.7,51121.0,210506.5,70800.7,3248809.5,49246.7,5566298.9,3368856.9,1627008.2735913822,60169.72261860611,71875.41886938816,5146.6569353319055,24005.08099236493,2856.4909259439282,1579376.6047832575,32008.22885364076,10060574
257,2022-08-15,869557.5,50974.0,208429.1,69943.7,3254517.6,49246.7,5557905.4,3373708.0,1634565.2972762054,59592.58497497822,71174.67978213882,5000.7019117319915,24371.45238265459,2856.4909259439282,1586884.6694431955,32228.64522033051,10060574
258,2022-08-16,875334.0,50822.4,206407.4,69051.7,3260179.0,49246.7,5549532.8,3378477.4,1642080.5542322823,59039.778741455324,70513.74634381583,4875.500221515737,24760.0781097314,2856.4909259439282,1594312.4133914155,32492.069257191066,10060574
259,2022-08-17,881132.0,50746.3,204355.0,68223.4,3265762.9,49246.7,5541107.7,3383233.0,1649521.2478981894,58480.879500995885,69921.24531642726,4751.051845644289,25112.890289450952,2856.4909259439282,1601641.577277329,32720.43306103917,10060574
260,2022-08-18,886927.3,50607.1,202393.2,67397.2,3271285.6,49246.7,5532716.9,3387929.5,1656928.7949059883,57941.57888157691,69316.42168461958,4665.367676828912,25447.577665467492,2856.4909259439282,1608944.6207463108,32969.43626824033,10060574
261,2022-08-19,893036.3,50421.8,200391.3,66560.0,3276966.5,49246.7,5523951.4,3392773.2,1664448.3612337182,57346.40734658101,68668.52599124289,4636.44902916014,25741.989399617116,2856.4909259439282,1616321.6265897823,33234.929354721186,10060574
262,2022-08-20,898749.3,50308.9,198458.7,65766.5,3282402.5,49246.7,5515641.4,3397415.7,1671655.4414109415,56804.813458808225,68078.307546604,4623.651787278103,26026.420096701735,2856.4909259439282,1623369.448180124,33506.562809923766,10060574
263,2022-08-21,904407.5,50246.9,196689.3,64947.1,3287717.2,49246.7,5507319.3,3401911.0,1678771.1918988395,56267.04492587113,67623.07914173977,4504.004916737991,26354.326752167282,2856.4909259439282,1630308.4189961758,33714.8225948492,10060574
264,2022-08-22,910042.0,50167.0,194931.0,64176.6,3292999.6,49246.7,5499011.1,3406422.9,1685802.5027207665,55743.18598716798,67103.57454115243,4448.009019775028,26666.401291512884,2856.4909259439282,1637131.1482833284,33970.90123723184,10060574
265,2022-08-23,915654.0,50159.0,193133.2,63465.9,3298222.8,49246.7,5490692.4,3410935.4,1692820.718138811,55192.323223433894,66568.20119666746,4432.210632404556,26957.89132257937,2856.4909259439282,1643917.733436634,34246.592880927856,10060574
266,2022-08-24,921214.5,50128.1,191450.1,62721.7,3303400.5,49246.7,5482412.4,3415368.9,1699673.87829273,54665.276718315436,66078.09761100875,4376.388946380337,27291.899901802368,2856.4909259439282,1650506.7073446384,34524.77977412663,10060574
267,2022-08-25,926795.1,50149.6,189744.8,62038.0,3308490.4,49246.7,5474109.4,3419775.1,1706453.8320863796,54122.769959047735,65628.83411550139,4355.742232960991,27570.227906928878,2856.4909259439282,1657013.9051048546,34782.4610658338,10060574
268,2022-08-26,932309.6,50179.5,188198.9,61290.3,3313541.9,49246.7,5465807.1,3424078.9,1713234.716732719,53564.08227021163,65189.76007081173,4315.1804145365695,27869.603669410157,2856.4909259439282,1663488.4988382969,35041.275009890654,10060574
269,2022-08-27,937673.5,50315.5,186631.6,60604.2,3318527.1,49246.7,5457575.4,3428378.0,1719888.6012878423,53059.60635219602,64750.90981013317,4290.7395120188785,28190.019966115666,2856.4909259439282,1669848.22452684,35337.25040407847,10060574
270,2022-08-28,943123.2,50573.9,185025.8,59977.4,3323629.3,49246.7,5448997.7,3432853.4,1726732.08193123,52531.22803904359,64291.1657769557,4299.496021628582,28487.074521789702,2856.4909259439282,1676342.3108707273,35643.06146936221,10060574
271,2022-08-29,948328.6,50766.4,183590.2,59395.1,3328486.6,49246.7,5440760.4,3437128.4,1733219.3982139248,51996.956042060774,63870.25571077667,4258.973149715785,28806.621888725516,2856.4909259439282,1682466.0590854841,35922.08596438523,10060574
272,2022-08-30,953355.9,51030.2,182186.6,58823.5,3333301.8,49246.7,5432629.3,3441372.0,1739583.9263562106,51477.97420023441,63491.446953428305,4249.6891709865085,29132.925180283564,2856.4909259439282,1688452.3458550468,36239.105277214,10060574
273,2022-08-31,958246.6,51383.2,180854.9,58224.6,3338078.0,49246.7,5424540.0,3445549.3,1745831.1121557092,50970.65137076433,63120.69127386043,4247.145139973439,29423.832422035033,2856.4909259439282,1694297.839380491,36527.4684879524,10060574
274,2022-09-01,963004.6,51796.9,179571.1,57669.6,3342798.9,49246.7,5416486.2,3449715.1999999997,1752009.373906955,50452.256035681894,62759.93508672551,4266.716728352141,29731.745200879148,2856.4909259439282,1700015.2496909432,36854.952855175216,10060574
275,2022-09-02,967656.4,52277.1,178407.4,57061.5,3347512.9,49246.7,5408412.0,3453821.1,1758114.8038838191,49945.649256867204,62454.94574523302,4266.345069260104,30035.56229355462,2856.4909259439282,1705650.9671245755,37158.39828875865,10060574
276,2022-09-03,972212.9,52774.0,177279.9,56517.1,3352168.7,49246.7,5400374.7,3457932.5,1764149.7235487383,49477.385494789436,62160.33107127085,4302.291609131115,30296.82716407776,2856.4909259439282,1711187.5616022956,37455.6096991528,10060574
277,2022-09-04,976624.8,53317.7,176276.7,56012.2,3356734.4,49246.7,5392361.5,3461993.3,1770085.6023074025,48969.2931459093,61853.56984532098,4341.053369863125,30592.783417662406,2856.4909259439282,1716579.7871754898,37790.32771346946,10060574
278,2022-09-05,980916.8,53943.0,175280.4,55506.6,3361305.5,49246.7,5384375.0,3466058.8,1775937.4078881158,48498.4888898613,61584.081235656995,4356.178536286134,30893.091950305006,2856.4909259439282,1721855.1782203985,38105.76141253507,10060574
279,2022-09-06,985289.5,54630.1,174344.4,54995.1,3365994.1,49246.7,5376074.1,3470235.9,1781922.0970653712,48032.57957147419,61353.26268129512,4434.728930836698,31180.569765320197,2856.4909259439282,1727215.8215218761,38471.78962210083,10060574
280,2022-09-07,989383.7,55274.7,173512.8,54554.1,3370467.4,49246.7,5368134.6,3474268.1999999997,1787599.4960152034,47552.144040095605,61121.04744324986,4443.711724448381,31492.296944491045,2856.4909259439282,1732263.0798120243,38792.49959488335,10060574
281,2022-09-08,993317.8,56008.7,172743.1,54089.5,3374939.8,49246.7,5360228.4,3478276.0,1793142.0586866953,47123.132542414874,60944.32019220495,4471.442770516022,31795.410985863982,2856.4909259439282,1737161.3185683247,39123.344682323936,10060574
282,2022-09-09,997204.6,56747.6,172090.5,53622.8,3379379.9,49246.7,5352281.9,3482249.4,1798741.5165988805,46656.845050217446,60815.17662927569,4449.505855710272,32111.69865781005,2856.4909259439282,1742054.032442992,39417.69543946425,10060574
283,2022-09-10,1000955.7,57527.7,171507.4,53171.5,3383778.5,49246.7,5344386.5,3486196.7,1804245.252877726,46209.26023006644,60700.33935687674,4467.909427237754,32406.150444784398,2856.4909259439282,1746838.470253346,39730.55079796608,10060574
284,2022-09-11,1004551.8,58311.0,170999.4,52748.1,3388147.2,49246.7,5336569.8,3490142.0,1809616.919418074,45797.88923302034,60616.10113195998,4459.939449140537,32723.45502174243,2856.4909259439282,1751470.4326078019,40039.885396826896,10060574
285,2022-09-12,1007961.7,59149.5,170527.9,52441.7,3392414.3,49246.7,5328832.2,3494102.6999999997,1814922.9927462512,45438.087464703,60592.576801865755,4462.877324103812,33048.17519939641,2856.4909259439282,1756003.3750936128,40367.54344944415,10060574
286,2022-09-13,1011297.5,59997.4,170169.4,52106.6,3396686.1,49246.7,5321070.3,3498039.4,1820109.7456723454,45106.649946986756,60591.23478721984,4499.463928069654,33364.58739577038,2856.4909259439282,1760394.8684790041,40720.54224978396,10060574
287,2022-09-14,1014547.9,60799.6,169918.5,51718.1,3400975.5,49246.7,5313367.7,3501940.3,1825194.5987851515,44745.28364688283,60552.417493028304,4549.151886890567,33694.73309955133,2856.4909259439282,1764697.8027615973,41100.375912385825,10060574
288,2022-09-15,1017635.5,61643.9,169769.2,51381.3,3405192.7,49246.7,5305704.7,3505820.7,1830226.3477127221,44419.14688836336,60588.55122677881,4621.490280201831,33988.80579558511,2856.4909259439282,1768893.0545948814,41466.787001730874,10060574
289,2022-09-16,1020843.8,62483.5,169617.4,51100.5,3409557.2,49246.7,5297724.9,3509904.4000000004,1835409.3383350647,44076.610464621706,60657.24139325823,4670.837767467417,34319.45696190428,2856.4909259439282,1773163.0080761584,41846.78565531562,10060574
290,2022-09-17,1023761.7,63291.8,169523.7,50844.0,3413736.6,49246.7,5290169.5,3513827.3000000003,1840254.7307250183,43778.596628489584,60740.36107572953,4683.6645054914,34655.58913422191,2856.4909259439282,1777126.3676888738,42195.74456565724,10060574
291,2022-09-18,1026648.7,64060.0,169524.3,50581.5,3417886.8,49246.7,5282626.0,3517715.0,1844990.0282040033,43518.925577270405,60849.3466358514,4718.350840071136,35002.09653377923,2856.4909259439282,1780994.274986419,42576.938299794296,10060574
292,2022-09-19,1029505.3,64765.0,169618.8,50342.6,3422037.9,49246.7,5275057.7,3521627.1999999997,1849646.2369240802,43267.02258302506,61009.05093148065,4730.523104266588,35363.73245699611,2856.4909259439282,1784745.8715920905,42950.74648720663,10060574
293,2022-09-20,1032294.6,65483.6,169723.1,50177.5,3426122.1,49246.7,5267526.4,3525546.3000000003,1854240.430435719,42996.56143739869,61165.080787079816,4804.1621798186625,35700.528717233305,2856.4909259439282,1788422.2267834404,43361.181822995895,10060574
