,Date,S,E,I,Q,R,D,P,Total Cases,std S,std E,std I,std Q,std R,std D,std P,std Total Cases,N
53,2022-01-23,257978.0,73320.8,212953.3,287025.0,1311981.4,53894.3,7863421.2,1652900.7,405275.965017172,47327.41439335134,105127.36666924556,66658.39291042052,87445.22474234943,4800.267243602173,345851.34287401574,158903.8848963721,10060574
54,2022-01-24,258482.5,71176.7,208115.0,283477.8,1328088.2,53894.4,7857339.4,1665460.4,406021.3402778849,45934.877766355276,102603.09786941133,65420.86655311133,90879.79092933699,4800.122502603449,347450.3086451932,161100.77998505178,10060574
55,2022-01-25,259200.3,69095.1,203460.8,279717.9,1344086.8,53894.5,7851118.6,1677699.2000000002,406814.87689956714,44542.232919893,100197.94042673732,64116.03830470189,94327.1832419478,4800.318015506889,349103.57395569584,163243.5395621566,10060574
56,2022-01-26,260158.2,67181.0,198887.4,275640.4,1360054.3,53894.6,7844758.1,1689589.3,407707.30798007536,43183.8282647567,97918.01461957855,62703.44273674294,97689.82676005726,4800.173292705171,350813.74926261086,165193.44278950535,10060574
57,2022-01-27,261218.5,65414.0,194361.3,271438.8,1375917.4,53894.6,7838329.4,1701250.7999999998,408622.14632108476,42036.0072414115,95636.53801142113,61255.18318607822,101069.1065441859,4800.173292705171,352552.9372231069,167124.46302296928,10060574
58,2022-01-28,262553.1,63685.6,189991.5,267078.8,1391640.6,53894.7,7831729.7,1712614.1,409553.73813516827,40803.70613853599,93425.77628818505,59813.161798721194,104367.7914341393,4800.028584289889,354359.91467321746,168980.98181715037,10060574
59,2022-01-29,264059.0,62064.4,185438.4,262527.6,1407818.3,53894.7,7824771.6,1724240.6,410542.0391316826,39615.136804509464,91188.94076608193,58239.11783706892,107755.9946435,4800.028584289889,356168.3533376316,170795.14106485882,10060574
60,2022-01-30,265725.9,60611.3,181152.6,257944.9,1423307.3,53894.8,7817937.2,1735147.0,411578.6646670233,38492.18790105338,89054.00493318647,56661.06035091472,110965.34246335654,4799.883890262347,357978.38158296654,172426.28670453362,10060574
61,2022-01-31,267562.5,59189.7,176981.8,253331.3,1438599.3,53894.8,7811014.6,1745825.4,412638.2055913509,37437.90691278026,87063.46826746567,55082.78939205966,114159.00556333698,4799.883890262347,359816.7221192478,174041.678845659,10060574
62,2022-02-01,269513.6,57880.3,172950.2,248529.4,1453793.2,53894.8,7804012.5,1756217.4,413631.961575795,36473.18259776627,85093.08188307672,53458.14695853196,117272.33140327687,4799.883890262347,361599.32483102067,175530.36225207118,10060574
