Date,Confirmed,Deaths,Recovered,people_vaccinated,NewCases,temperature,Active
2022-10-25,845200.0,7962.0,837238.0,1508166.0,1640.0,12.05853193484819,0.0
2022-10-26,846563.0,7972.0,838591.0,1508175.0,1363.0,11.77509564274623,0.0
2022-10-27,847562.0,7975.0,839587.0,1508182.0,999.0,13.322177451524068,0.0
2022-10-28,848364.0,7980.0,840384.0,1508197.0,802.0,16.639618116073528,0.0
2022-10-29,848552.0,7982.0,840570.0,1508223.0,188.0,15.097362716045652,0.0
2022-10-30,848607.0,7984.0,840623.0,1508226.0,55.0,15.83672426711563,0.0
2022-11-01,849859.0,7995.0,841864.0,1508231.0,1252.0,12.365920104518056,0.0
2022-11-02,851019.0,7997.0,843022.0,1508232.0,1160.0,9.341237403340074,0.0
2022-11-03,852003.0,8000.0,844003.0,1508243.0,984.0,8.489100696096179,0.0
2022-11-04,852613.0,8003.0,844610.0,1508248.0,610.0,8.910791472206945,0.0
2022-11-05,852727.0,8003.0,844724.0,1508259.0,114.0,6.827532093037311,0.0
2022-11-06,852793.0,8004.0,844789.0,1508260.0,66.0,6.548915863138619,0.0
2022-11-07,853598.0,8010.0,845588.0,1508262.0,805.0,9.911674831082795,0.0
2022-11-08,854274.0,8013.0,846261.0,1508272.0,676.0,10.904652963150829,0.0
2022-11-09,854952.0,8013.0,846939.0,1508319.0,678.0,11.442400348697335,0.0
2022-11-10,855378.0,8016.0,847362.0,1508336.0,426.0,8.937786913727393,0.0
2022-11-11,855790.0,8019.0,847771.0,1508344.0,412.0,8.068075255934081,0.0
2022-11-12,855850.0,8019.0,847831.0,1508349.0,60.0,6.962626792455519,0.0
2022-11-13,855917.0,8019.0,847898.0,1508350.0,67.0,4.685551333546245,0.0
2022-11-14,856485.0,8026.0,848459.0,1508358.0,568.0,5.784344894799898,0.0
2022-11-15,857004.0,8031.0,848973.0,1508370.0,519.0,8.971601865455868,0.0
2022-11-16,857593.0,8033.0,849560.0,1508381.0,589.0,6.482349692774784,0.0
2022-11-17,858081.0,8034.0,850047.0,1508392.0,488.0,6.221641824698887,0.0
2022-11-18,858443.0,8034.0,850409.0,1508399.0,362.0,2.211875672965138,0.0
2022-11-19,858518.0,8035.0,850483.0,1508402.0,75.0,-3.748059863578981,0.0
2022-11-21,859019.0,8038.0,850981.0,1508404.0,501.0,0.878160198783369,0.0
2022-11-22,859640.0,8041.0,851599.0,1508407.0,621.0,2.7335389144783404,0.0
2022-11-23,860120.0,8045.0,852075.0,1508412.0,480.0,4.255077792086045,0.0
2022-11-24,860594.0,8048.0,852546.0,1508423.0,474.0,5.198588031311252,0.0
2022-11-25,860977.0,8049.0,852928.0,1508431.0,383.0,4.267412670469594,0.0
2022-11-26,861071.0,8051.0,853020.0,1508440.0,94.0,4.885458126894553,0.0
2022-11-27,861128.0,8051.0,853077.0,1508441.0,57.0,2.55446118396028,0.0
2022-11-28,861712.0,8061.0,853651.0,1508443.0,584.0,3.657684822546285,0.0
2022-11-29,862310.0,8065.0,854245.0,1508448.0,598.0,4.442653144734338,0.0
2022-11-30,862885.0,8069.0,854816.0,1508453.0,575.0,3.948970481789568,0.0
2022-12-01,863344.0,8072.0,855272.0,1508463.0,459.0,0.3654185655258852,0.0
2022-12-02,863752.0,8077.0,855675.0,1508529.0,408.0,-1.237154127713076,0.0
2022-12-03,863838.0,8078.0,855760.0,1508533.0,86.0,-2.300883539598965,0.0
2022-12-04,863906.0,8078.0,855828.0,1508533.0,68.0,-0.2416180005070368,0.0
2022-12-05,864388.0,8086.0,856302.0,1508533.0,482.0,1.4966950144854412,0.0
2022-12-06,865027.0,8092.0,856935.0,1508536.0,639.0,1.207862449056824,0.0
2022-12-07,865493.0,8095.0,857398.0,1508551.0,466.0,1.8055919411742305,0.0
2022-12-08,866030.0,8105.0,857925.0,1508561.0,537.0,1.4870935199704014,0.0
2022-12-09,866464.0,8108.0,858356.0,1508565.0,434.0,-0.8829741424559568,0.0
2022-12-10,866550.0,8110.0,858440.0,1508568.0,86.0,-1.7466222310388966,0.0
2022-12-12,867172.0,8122.0,859050.0,1508568.0,622.0,-5.588448583105021,0.0
2022-12-13,867799.0,8128.0,859671.0,1508570.0,627.0,-8.893395417918251,0.0
2022-12-14,868381.0,8134.0,860247.0,1508579.0,582.0,-6.551273572445775,0.0
2022-12-15,868726.0,8139.0,860587.0,1508586.0,345.0,-6.596404066806423,0.0
2022-12-16,869125.0,8144.0,860981.0,1508592.0,399.0,-7.307299565135563,0.0
2022-12-17,869216.0,8145.0,861071.0,1508599.0,91.0,-6.312098970748644,0.0
2022-12-18,869269.0,8149.0,861120.0,1508599.0,53.0,-7.574218922243926,0.0
2022-12-19,869790.0,8155.0,861635.0,1508602.0,521.0,0.2771202626175673,0.0
2022-12-20,870323.0,8162.0,862161.0,1508602.0,533.0,4.730590999527871,0.0
2022-12-21,870890.0,8168.0,862722.0,1508604.0,567.0,6.150384325859846,0.0
2022-12-22,871371.0,8171.0,863200.0,1508616.0,481.0,7.764166920487767,0.0
2022-12-23,871699.0,8175.0,863524.0,1508619.0,328.0,8.285212789126543,0.0
2022-12-26,871848.0,8176.0,863672.0,1508619.0,149.0,8.415203011867368,0.0
2022-12-27,872319.0,8190.0,864129.0,1508619.0,471.0,2.6846843723317466,0.0
2022-12-28,872714.0,8192.0,864522.0,1508619.0,395.0,5.4049491542622095,0.0
2022-12-29,873062.0,8196.0,864866.0,1508620.0,348.0,8.732292116981169,0.0
2022-12-30,873271.0,8201.0,865070.0,1508620.0,209.0,6.420917019506787,0.0
2022-12-31,873338.0,8202.0,865136.0,1508620.0,67.0,13.62681629779,0.0
