longitude,latitude,country
11.25,51.25,Germany
11.25,51.0,Germany
11.25,50.75,Germany
11.25,50.5,Germany
11.25,50.25,Germany
11.25,50.0,Germany
11.25,49.75,Germany
11.25,49.5,Germany
11.25,49.25,Germany
11.25,49.0,Germany
11.25,48.75,Germany
11.25,48.5,Germany
11.25,48.25,Germany
11.25,48.0,Germany
11.25,47.75,Germany
11.25,47.5,Austria
11.25,47.25,Austria
11.25,47.0,Austria
11.25,46.75,Italy
11.25,46.5,Italy
11.25,46.25,Italy
11.25,46.0,Italy
11.25,45.75,Italy
11.25,45.5,Italy
11.25,45.25,Italy
11.25,45.0,Italy
11.25,44.75,Italy
11.25,44.5,Italy
11.25,44.25,Italy
11.25,44.0,Italy
11.25,43.75,Italy
11.25,43.5,Italy
11.25,43.25,Italy
11.25,43.0,Italy
11.25,42.75,Italy
11.25,42.5,Italy
11.25,42.25,Italy
11.25,42.0,Italy
11.25,37.25,Tunisia
11.25,37.0,Tunisia
11.25,36.75,Tunisia
11.5,56.0,Denmark
11.5,55.75,Denmark
11.5,55.5,Denmark
11.5,55.25,Denmark
11.5,55.0,Denmark
11.5,54.75,Denmark
11.5,54.25,Germany
11.5,54.0,Germany
11.5,53.75,Germany
11.5,53.5,Germany
11.5,53.25,Germany
11.5,53.0,Germany
11.5,52.75,Germany
11.5,52.5,Germany
11.5,52.25,Germany
11.5,52.0,Germany
11.5,51.75,Germany
11.5,51.5,Germany
11.5,51.25,Germany
11.5,51.0,Germany
11.5,50.75,Germany
11.5,50.5,Germany
11.5,50.25,Germany
11.5,50.0,Germany
11.5,49.75,Germany
11.5,49.5,Germany
11.5,49.25,Germany
11.5,49.0,Germany
11.5,48.75,Germany
11.5,48.5,Germany
11.5,48.25,Germany
11.5,48.0,Germany
11.5,47.75,Germany
11.5,47.5,Austria
11.5,47.25,Austria
11.5,47.0,Italy
11.5,46.75,Italy
11.5,46.5,Italy
11.5,46.25,Italy
11.5,46.0,Italy
11.5,45.75,Italy
11.5,45.5,Italy
11.5,45.25,Italy
11.5,45.0,Italy
11.5,44.75,Italy
11.5,44.5,Italy
11.5,44.25,Italy
11.5,44.0,Italy
11.5,43.75,Italy
11.5,43.5,Italy
11.5,43.25,Italy
11.5,43.0,Italy
11.5,42.75,Italy
11.5,42.5,Italy
11.5,42.25,Italy
11.5,42.0,Italy
11.5,41.75,Italy
11.75,56.0,Denmark
11.75,55.75,Denmark
11.75,55.5,Denmark
11.75,55.25,Denmark
11.75,55.0,Denmark
11.75,54.75,Denmark
11.75,54.25,Germany
11.75,54.0,Germany
11.75,53.75,Germany
11.75,53.5,Germany
11.75,53.25,Germany
11.75,53.0,Germany
11.75,52.75,Germany
11.75,52.5,Germany
11.75,52.25,Germany
11.75,52.0,Germany
11.75,51.75,Germany
11.75,51.5,Germany
11.75,51.25,Germany
11.75,51.0,Germany
11.75,50.75,Germany
11.75,50.5,Germany
11.75,50.25,Germany
11.75,50.0,Germany
11.75,49.75,Germany
11.75,49.5,Germany
11.75,49.25,Germany
11.75,49.0,Germany
11.75,48.75,Germany
11.75,48.5,Germany
11.75,48.25,Germany
11.75,48.0,Germany
11.75,47.75,Germany
11.75,47.5,Austria
11.75,47.25,Austria
11.75,47.0,Italy
11.75,46.75,Italy
11.75,46.5,Italy
11.75,46.25,Italy
11.75,46.0,Italy
11.75,45.75,Italy
11.75,45.5,Italy
11.75,45.25,Italy
11.75,45.0,Italy
11.75,44.75,Italy
11.75,44.5,Italy
11.75,44.25,Italy
11.75,44.0,Italy
11.75,43.75,Italy
11.75,43.5,Italy
11.75,43.25,Italy
11.75,43.0,Italy
11.75,42.75,Italy
11.75,42.5,Italy
11.75,42.25,Italy
11.75,42.0,Italy
11.75,41.75,Italy
12.0,56.0,Denmark
12.0,55.75,Denmark
12.0,55.5,Denmark
12.0,55.25,Denmark
12.0,55.0,Denmark
12.0,54.75,Denmark
12.0,54.5,Germany
12.0,54.25,Germany
12.0,54.0,Germany
12.0,53.75,Germany
12.0,53.5,Germany
12.0,53.25,Germany
12.0,53.0,Germany
12.0,52.75,Germany
12.0,52.5,Germany
12.0,52.25,Germany
12.0,52.0,Germany
12.0,51.75,Germany
12.0,51.5,Germany
12.0,51.25,Germany
12.0,51.0,Germany
12.0,50.75,Germany
12.0,50.5,Germany
12.0,50.25,Germany
12.0,50.0,Germany
12.0,49.75,Germany
12.0,49.5,Germany
12.0,49.25,Germany
12.0,49.0,Germany
12.0,48.75,Germany
12.0,48.5,Germany
12.0,48.25,Germany
12.0,48.0,Germany
12.0,47.75,Germany
12.0,47.5,Austria
12.0,47.25,Austria
12.0,47.0,Italy
12.0,46.75,Italy
12.0,46.5,Italy
12.0,46.25,Italy
12.0,46.0,Italy
12.0,45.75,Italy
12.0,45.5,Italy
12.0,45.25,Italy
12.0,45.0,Italy
12.0,44.75,Italy
12.0,44.5,Italy
12.0,44.25,Italy
12.0,44.0,Italy
12.0,43.75,Italy
12.0,43.5,Italy
12.0,43.25,Italy
12.0,43.0,Italy
12.0,42.75,Italy
12.0,42.5,Italy
12.0,42.25,Italy
12.0,42.0,Italy
12.0,41.75,Italy
12.0,41.5,Italy
12.25,56.0,Denmark
12.25,55.75,Denmark
12.25,55.5,Denmark
12.25,55.25,Denmark
12.25,55.0,Denmark
12.25,54.75,Denmark
12.25,54.5,Germany
12.25,54.25,Germany
12.25,54.0,Germany
12.25,53.75,Germany
12.25,53.5,Germany
12.25,53.25,Germany
12.25,53.0,Germany
12.25,52.75,Germany
12.25,52.5,Germany
12.25,52.25,Germany
12.25,52.0,Germany
12.25,51.75,Germany
12.25,51.5,Germany
12.25,51.25,Germany
12.25,51.0,Germany
12.25,50.75,Germany
12.25,50.5,Germany
12.25,50.25,Germany
12.25,50.0,Germany
12.25,49.75,Germany
12.25,49.5,Germany
12.25,49.25,Germany
12.25,49.0,Germany
12.25,48.75,Germany
12.25,48.5,Germany
12.25,48.25,Germany
12.25,48.0,Germany
12.25,47.75,Germany
12.25,47.5,Austria
12.25,47.25,Austria
12.25,47.0,Austria
12.25,46.75,Italy
12.25,46.5,Italy
12.25,46.25,Italy
12.25,46.0,Italy
12.25,45.75,Italy
12.25,45.5,Italy
12.25,45.25,Italy
12.25,45.0,Italy
12.25,44.75,Italy
12.25,44.5,Italy
12.25,44.25,Italy
12.25,44.0,Italy
12.25,43.75,Italy
12.25,43.5,Italy
12.25,43.25,Italy
12.25,43.0,Italy
12.25,42.75,Italy
12.25,42.5,Italy
12.25,42.25,Italy
12.25,42.0,Italy
12.25,41.75,Italy
12.25,41.5,Italy
12.25,41.25,Italy
12.25,38.0,Italy
12.25,37.75,Italy
12.25,37.5,Italy
12.5,56.0,Denmark
12.5,55.75,Denmark
12.5,55.5,Denmark
12.5,55.25,Denmark
12.5,55.0,Denmark
12.5,54.5,Germany
12.5,54.25,Germany
12.5,54.0,Germany
12.5,53.75,Germany
12.5,53.5,Germany
12.5,53.25,Germany
12.5,53.0,Germany
12.5,52.75,Germany
12.5,52.5,Germany
12.5,52.25,Germany
12.5,52.0,Germany
12.5,51.75,Germany
12.5,51.5,Germany
12.5,51.25,Germany
12.5,51.0,Germany
12.5,50.75,Germany
12.5,50.5,Germany
12.5,50.25,Czechia
12.5,50.0,Czechia
12.5,49.75,Czechia
12.5,49.5,Germany
12.5,49.25,Germany
12.5,49.0,Germany
12.5,48.75,Germany
12.5,48.5,Germany
12.5,48.25,Germany
12.5,48.0,Germany
12.5,47.75,Germany
12.5,47.5,Austria
12.5,47.25,Austria
12.5,47.0,Austria
12.5,46.75,Italy
12.5,46.5,Italy
12.5,46.25,Italy
12.5,46.0,Italy
12.5,45.75,Italy
12.5,45.5,Italy
12.5,45.25,Italy
12.5,45.0,Italy
12.5,44.75,Italy
12.5,44.5,Italy
12.5,44.25,Italy
12.5,44.0,Italy
12.5,43.75,Italy
12.5,43.5,Italy
12.5,43.25,Italy
12.5,43.0,Italy
12.5,42.75,Italy
12.5,42.5,Italy
12.5,42.25,Italy
12.5,42.0,Italy
12.5,41.75,Italy
12.5,41.5,Italy
12.5,41.25,Italy
12.5,38.25,Italy
12.5,38.0,Italy
12.5,37.75,Italy
12.5,37.5,Italy
12.5,37.25,Italy
12.75,56.0,Sweden
12.75,55.75,Sweden
12.75,55.5,Sweden
12.75,55.25,Sweden
12.75,54.5,Germany
12.75,54.25,Germany
12.75,54.0,Germany
12.75,53.75,Germany
12.75,53.5,Germany
12.75,53.25,Germany
12.75,53.0,Germany
12.75,52.75,Germany
12.75,52.5,Germany
12.75,52.25,Germany
12.75,52.0,Germany
12.75,51.75,Germany
12.75,51.5,Germany
12.75,51.25,Germany
12.75,51.0,Germany
12.75,50.75,Germany
12.75,50.5,Germany
12.75,50.25,Czechia
12.75,50.0,Czechia
12.75,49.75,Czechia
12.75,49.5,Czechia
12.75,49.25,Germany
12.75,49.0,Germany
12.75,48.75,Germany
12.75,48.5,Germany
12.75,48.25,Germany
12.75,48.0,Germany
12.75,47.75,Germany
12.75,47.5,Austria
12.75,47.25,Austria
12.75,47.0,Austria
12.75,46.75,Austria
12.75,46.5,Italy
12.75,46.25,Italy
12.75,46.0,Italy
12.75,45.75,Italy
12.75,45.5,Italy
12.75,45.25,Italy
12.75,44.25,Italy
12.75,44.0,Italy
12.75,43.75,Italy
12.75,43.5,Italy
12.75,43.25,Italy
12.75,43.0,Italy
12.75,42.75,Italy
12.75,42.5,Italy
12.75,42.25,Italy
12.75,42.0,Italy
12.75,41.75,Italy
12.75,41.5,Italy
12.75,41.25,Italy
12.75,41.0,Italy
12.75,38.25,Italy
12.75,38.0,Italy
12.75,37.75,Italy
12.75,37.5,Italy
12.75,37.25,Italy
13.0,56.0,Sweden
13.0,55.75,Sweden
13.0,55.5,Sweden
13.0,55.25,Sweden
13.0,54.5,Germany
13.0,54.25,Germany
13.0,54.0,Germany
13.0,53.75,Germany
13.0,53.5,Germany
13.0,53.25,Germany
13.0,53.0,Germany
13.0,52.75,Germany
13.0,52.5,Germany
13.0,52.25,Germany
13.0,52.0,Germany
13.0,51.75,Germany
13.0,51.5,Germany
13.0,51.25,Germany
13.0,51.0,Germany
13.0,50.75,Germany
13.0,50.5,Czechia
13.0,50.25,Czechia
13.0,50.0,Czechia
13.0,49.75,Czechia
13.0,49.5,Czechia
13.0,49.25,Germany
13.0,49.0,Germany
13.0,48.75,Germany
13.0,48.5,Germany
13.0,48.25,Germany
13.0,48.0,Austria
13.0,47.75,Austria
13.0,47.5,Austria
13.0,47.25,Austria
13.0,47.0,Austria
13.0,46.75,Austria
13.0,46.5,Italy
13.0,46.25,Italy
13.0,46.0,Italy
13.0,45.75,Italy
13.0,45.5,Italy
13.0,44.25,Italy
13.0,44.0,Italy
13.0,43.75,Italy
13.0,43.5,Italy
13.0,43.25,Italy
13.0,43.0,Italy
13.0,42.75,Italy
13.0,42.5,Italy
13.0,42.25,Italy
13.0,42.0,Italy
13.0,41.75,Italy
13.0,41.5,Italy
13.0,41.25,Italy
13.0,41.0,Italy
13.0,38.25,Italy
13.0,38.0,Italy
13.0,37.75,Italy
13.0,37.5,Italy
13.0,37.25,Italy
13.25,56.0,Sweden
13.25,55.75,Sweden
13.25,55.5,Sweden
13.25,55.25,Sweden
13.25,54.5,Germany
13.25,54.25,Germany
13.25,54.0,Germany
13.25,53.75,Germany
13.25,53.5,Germany
13.25,53.25,Germany
13.25,53.0,Germany
13.25,52.75,Germany
13.25,52.5,Germany
13.25,52.25,Germany
13.25,52.0,Germany
13.25,51.75,Germany
13.25,51.5,Germany
13.25,51.25,Germany
13.25,51.0,Germany
13.25,50.75,Germany
13.25,50.5,Czechia
13.25,50.25,Czechia
13.25,50.0,Czechia
13.25,49.75,Czechia
13.25,49.5,Czechia
13.25,49.25,Czechia
13.25,49.0,Germany
13.25,48.75,Germany
13.25,48.5,Germany
13.25,48.25,Austria
13.25,48.0,Austria
13.25,47.75,Austria
13.25,47.5,Austria
13.25,47.25,Austria
13.25,47.0,Austria
13.25,46.75,Austria
13.25,46.5,Italy
13.25,46.25,Italy
13.25,46.0,Italy
13.25,45.75,Italy
13.25,45.5,Italy
13.25,44.0,Italy
13.25,43.75,Italy
13.25,43.5,Italy
13.25,43.25,Italy
13.25,43.0,Italy
13.25,42.75,Italy
13.25,42.5,Italy
13.25,42.25,Italy
13.25,42.0,Italy
13.25,41.75,Italy
13.25,41.5,Italy
13.25,41.25,Italy
13.25,41.0,Italy
13.25,38.25,Italy
13.25,38.0,Italy
13.25,37.75,Italy
13.25,37.5,Italy
13.25,37.25,Italy
13.25,37.0,Italy
13.5,56.0,Sweden
13.5,55.75,Sweden
13.5,55.5,Sweden
13.5,55.25,Sweden
13.5,54.25,Germany
13.5,54.0,Germany
13.5,53.75,Germany
13.5,53.5,Germany
13.5,53.25,Germany
13.5,53.0,Germany
13.5,52.75,Germany
13.5,52.5,Germany
13.5,52.25,Germany
13.5,52.0,Germany
13.5,51.75,Germany
13.5,51.5,Germany
13.5,51.25,Germany
13.5,51.0,Germany
13.5,50.75,Czechia
13.5,50.5,Czechia
13.5,50.25,Czechia
13.5,50.0,Czechia
13.5,49.75,Czechia
13.5,49.5,Czechia
13.5,49.25,Czechia
13.5,49.0,Czechia
13.5,48.75,Germany
13.5,48.5,Austria
13.5,48.25,Austria
13.5,48.0,Austria
13.5,47.75,Austria
13.5,47.5,Austria
13.5,47.25,Austria
13.5,47.0,Austria
13.5,46.75,Austria
13.5,46.5,Italy
13.5,46.25,Italy
13.5,46.0,Italy
13.5,45.75,Italy
13.5,45.5,Italy
13.5,45.25,Croatia
13.5,45.0,Croatia
13.5,43.75,Italy
13.5,43.5,Italy
13.5,43.25,Italy
13.5,43.0,Italy
13.5,42.75,Italy
13.5,42.5,Italy
13.5,42.25,Italy
13.5,42.0,Italy
13.5,41.75,Italy
13.5,41.5,Italy
13.5,41.25,Italy
13.5,41.0,Italy
13.5,38.25,Italy
13.5,38.0,Italy
13.5,37.75,Italy
13.5,37.5,Italy
13.5,37.25,Italy
13.5,37.0,Italy
13.75,56.0,Sweden
13.75,55.75,Sweden
13.75,55.5,Sweden
13.75,55.25,Sweden
13.75,54.25,Germany
13.75,54.0,Germany
13.75,53.75,Germany
13.75,53.5,Germany
13.75,53.25,Germany
13.75,53.0,Germany
13.75,52.75,Germany
13.75,52.5,Germany
13.75,52.25,Germany
13.75,52.0,Germany
13.75,51.75,Germany
13.75,51.5,Germany
13.75,51.25,Germany
13.75,51.0,Germany
13.75,50.75,Czechia
13.75,50.5,Czechia
13.75,50.25,Czechia
13.75,50.0,Czechia
13.75,49.75,Czechia
13.75,49.5,Czechia
13.75,49.25,Czechia
13.75,49.0,Czechia
13.75,48.75,Austria
13.75,48.5,Austria
13.75,48.25,Austria
13.75,48.0,Austria
13.75,47.75,Austria
13.75,47.5,Austria
13.75,47.25,Austria
13.75,47.0,Austria
13.75,46.75,Austria
13.75,46.5,Austria
13.75,46.25,Italy
13.75,46.0,Italy
13.75,45.75,Italy
13.75,45.5,Croatia
13.75,45.25,Croatia
13.75,45.0,Croatia
13.75,44.75,Croatia
13.75,43.75,Italy
13.75,43.5,Italy
13.75,43.25,Italy
13.75,43.0,Italy
13.75,42.75,Italy
13.75,42.5,Italy
13.75,42.25,Italy
13.75,42.0,Italy
13.75,41.75,Italy
13.75,41.5,Italy
13.75,41.25,Italy
13.75,41.0,Italy
13.75,40.75,Italy
13.75,38.25,Italy
13.75,38.0,Italy
13.75,37.75,Italy
13.75,37.5,Italy
13.75,37.25,Italy
13.75,37.0,Italy
14.0,56.0,Sweden
14.0,55.75,Sweden
14.0,55.5,Sweden
14.0,55.25,Sweden
14.0,54.25,Germany
14.0,54.0,Germany
14.0,53.75,Germany
14.0,53.5,Germany
14.0,53.25,Germany
14.0,53.0,Germany
14.0,52.75,Germany
14.0,52.5,Germany
14.0,52.25,Germany
14.0,52.0,Germany
14.0,51.75,Germany
14.0,51.5,Germany
14.0,51.25,Germany
14.0,51.0,Germany
14.0,50.75,Czechia
14.0,50.5,Czechia
14.0,50.25,Czechia
14.0,50.0,Czechia
14.0,49.75,Czechia
14.0,49.5,Czechia
14.0,49.25,Czechia
14.0,49.0,Czechia
14.0,48.75,Czechia
14.0,48.5,Austria
14.0,48.25,Austria
14.0,48.0,Austria
14.0,47.75,Austria
14.0,47.5,Austria
14.0,47.25,Austria
14.0,47.0,Austria
14.0,46.75,Austria
14.0,46.5,Austria
14.0,46.25,Slovenia
14.0,46.0,Slovenia
14.0,45.75,Slovenia
14.0,45.5,Croatia
14.0,45.25,Croatia
14.0,45.0,Croatia
14.0,44.75,Croatia
14.0,43.25,Italy
14.0,43.0,Italy
14.0,42.75,Italy
14.0,42.5,Italy
14.0,42.25,Italy
14.0,42.0,Italy
14.0,41.75,Italy
14.0,41.5,Italy
14.0,41.25,Italy
14.0,41.0,Italy
14.0,40.75,Italy
14.0,40.5,Italy
14.0,38.25,Italy
14.0,38.0,Italy
14.0,37.75,Italy
14.0,37.5,Italy
14.0,37.25,Italy
14.0,37.0,Italy
14.25,56.0,Sweden
14.25,55.75,Sweden
14.25,55.5,Sweden
14.25,55.25,Sweden
14.25,54.0,Poland
14.25,53.75,Poland
14.25,53.5,Poland
14.25,53.25,Germany
14.25,53.0,Poland
14.25,52.75,Germany
14.25,52.5,Germany
14.25,52.25,Germany
14.25,52.0,Germany
14.25,51.75,Germany
14.25,51.5,Germany
14.25,51.25,Germany
14.25,51.0,Czechia
14.25,50.75,Czechia
14.25,50.5,Czechia
14.25,50.25,Czechia
14.25,50.0,Czechia
14.25,49.75,Czechia
14.25,49.5,Czechia
14.25,49.25,Czechia
14.25,49.0,Czechia
14.25,48.75,Czechia
14.25,48.5,Austria
14.25,48.25,Austria
14.25,48.0,Austria
14.25,47.75,Austria
14.25,47.5,Austria
14.25,47.25,Austria
14.25,47.0,Austria
14.25,46.75,Austria
14.25,46.5,Austria
14.25,46.25,Slovenia
14.25,46.0,Slovenia
14.25,45.75,Slovenia
14.25,45.5,Slovenia
14.25,45.25,Croatia
14.25,45.0,Croatia
14.25,44.75,Croatia
14.25,43.0,Italy
14.25,42.75,Italy
14.25,42.5,Italy
14.25,42.25,Italy
14.25,42.0,Italy
14.25,41.75,Italy
14.25,41.5,Italy
14.25,41.25,Italy
14.25,41.0,Italy
14.25,40.75,Italy
14.25,40.5,Italy
14.25,38.25,Italy
14.25,38.0,Italy
14.25,37.75,Italy
14.25,37.5,Italy
14.25,37.25,Italy
14.25,37.0,Italy
14.25,36.75,Italy
14.5,56.0,Sweden
14.5,55.75,Sweden
14.5,55.5,Sweden
14.5,54.25,Poland
14.5,54.0,Poland
14.5,53.75,Poland
14.5,53.5,Poland
14.5,53.25,Poland
14.5,53.0,Poland
14.5,52.75,Poland
14.5,52.5,Poland
14.5,52.25,Germany
14.5,52.0,Germany
14.5,51.75,Germany
14.5,51.5,Germany
14.5,51.25,Germany
14.5,51.0,Czechia
14.5,50.75,Czechia
14.5,50.5,Czechia
14.5,50.25,Czechia
14.5,50.0,Czechia
14.5,49.75,Czechia
14.5,49.5,Czechia
14.5,49.25,Czechia
14.5,49.0,Czechia
14.5,48.75,Czechia
14.5,48.5,Austria
14.5,48.25,Austria
14.5,48.0,Austria
14.5,47.75,Austria
14.5,47.5,Austria
14.5,47.25,Austria
14.5,47.0,Austria
14.5,46.75,Austria
14.5,46.5,Austria
14.5,46.25,Slovenia
14.5,46.0,Slovenia
14.5,45.75,Slovenia
14.5,45.5,Croatia
14.5,45.25,Croatia
14.5,45.0,Croatia
14.5,42.75,Italy
14.5,42.5,Italy
14.5,42.25,Italy
14.5,42.0,Italy
14.5,41.75,Italy
14.5,41.5,Italy
14.5,41.25,Italy
14.5,41.0,Italy
14.5,40.75,Italy
14.5,40.5,Italy
14.5,38.25,Italy
14.5,38.0,Italy
14.5,37.75,Italy
14.5,37.5,Italy
14.5,37.25,Italy
14.5,37.0,Italy
14.5,36.75,Italy
14.75,56.0,Sweden
14.75,55.75,Sweden
14.75,54.25,Poland
14.75,54.0,Poland
14.75,53.75,Poland
14.75,53.5,Poland
14.75,53.25,Poland
14.75,53.0,Poland
14.75,52.75,Poland
14.75,52.5,Poland
14.75,52.25,Poland
14.75,52.0,Poland
14.75,51.75,Poland
14.75,51.5,Germany
14.75,51.25,Germany
14.75,51.0,Czechia
14.75,50.75,Czechia
14.75,50.5,Czechia
14.75,50.25,Czechia
14.75,50.0,Czechia
14.75,49.75,Czechia
14.75,49.5,Czechia
14.75,49.25,Czechia
14.75,49.0,Czechia
14.75,48.75,Austria
14.75,48.5,Austria
14.75,48.25,Austria
14.75,48.0,Austria
14.75,47.75,Austria
14.75,47.5,Austria
14.75,47.25,Austria
14.75,47.0,Austria
14.75,46.75,Austria
14.75,46.5,Austria
14.75,46.25,Slovenia
14.75,46.0,Slovenia
14.75,45.75,Slovenia
14.75,45.5,Croatia
14.75,45.25,Croatia
14.75,45.0,Croatia
14.75,44.75,Croatia
14.75,44.5,Croatia
14.75,42.5,Italy
14.75,42.25,Italy
14.75,42.0,Italy
14.75,41.75,Italy
14.75,41.5,Italy
14.75,41.25,Italy
14.75,41.0,Italy
14.75,40.75,Italy
14.75,40.5,Italy
14.75,40.25,Italy
14.75,40.0,Italy
14.75,38.25,Italy
14.75,38.0,Italy
14.75,37.75,Italy
14.75,37.5,Italy
14.75,37.25,Italy
14.75,37.0,Italy
14.75,36.75,Italy
14.75,36.5,Italy
15.0,56.0,Sweden
15.0,54.25,Poland
15.0,54.0,Poland
15.0,53.75,Poland
15.0,53.5,Poland
15.0,53.25,Poland
15.0,53.0,Poland
15.0,52.75,Poland
15.0,52.5,Poland
15.0,52.25,Poland
15.0,52.0,Poland
15.0,51.75,Poland
15.0,51.5,Poland
15.0,51.25,Poland
15.0,51.0,Czechia
15.0,50.75,Czechia
15.0,50.5,Czechia
15.0,50.25,Czechia
15.0,50.0,Czechia
15.0,49.75,Czechia
15.0,49.5,Czechia
15.0,49.25,Czechia
15.0,49.0,Czechia
15.0,48.75,Austria
15.0,48.5,Austria
15.0,48.25,Austria
15.0,48.0,Austria
15.0,47.75,Austria
15.0,47.5,Austria
15.0,47.25,Austria
15.0,47.0,Austria
15.0,46.75,Austria
15.0,46.5,Slovenia
15.0,46.25,Slovenia
15.0,46.0,Slovenia
15.0,45.75,Slovenia
15.0,45.5,Slovenia
15.0,45.25,Croatia
15.0,45.0,Croatia
15.0,44.75,Croatia
15.0,44.5,Croatia
15.0,44.25,Croatia
15.0,44.0,Croatia
15.0,42.25,Italy
15.0,42.0,Italy
15.0,41.75,Italy
15.0,41.5,Italy
15.0,41.25,Italy
15.0,41.0,Italy
15.0,40.75,Italy
15.0,40.5,Italy
15.0,40.25,Italy
15.0,40.0,Italy
15.0,38.25,Italy
15.0,38.0,Italy
15.0,37.75,Italy
15.0,37.5,Italy
15.0,37.25,Italy
15.0,37.0,Italy
15.0,36.75,Italy
15.0,36.5,Italy
15.25,56.0,Sweden
15.25,54.5,Poland
15.25,54.25,Poland
15.25,54.0,Poland
15.25,53.75,Poland
15.25,53.5,Poland
15.25,53.25,Poland
15.25,53.0,Poland
15.25,52.75,Poland
15.25,52.5,Poland
15.25,52.25,Poland
15.25,52.0,Poland
15.25,51.75,Poland
15.25,51.5,Poland
15.25,51.25,Poland
15.25,51.0,Poland
15.25,50.75,Czechia
15.25,50.5,Czechia
15.25,50.25,Czechia
15.25,50.0,Czechia
15.25,49.75,Czechia
15.25,49.5,Czechia
15.25,49.25,Czechia
15.25,49.0,Austria
15.25,48.75,Austria
15.25,48.5,Austria
15.25,48.25,Austria
15.25,48.0,Austria
15.25,47.75,Austria
15.25,47.5,Austria
15.25,47.25,Austria
15.25,47.0,Austria
15.25,46.75,Austria
15.25,46.5,Slovenia
15.25,46.25,Slovenia
15.25,46.0,Slovenia
15.25,45.75,Slovenia
15.25,45.5,Croatia
15.25,45.25,Croatia
15.25,45.0,Croatia
15.25,44.75,Croatia
15.25,44.5,Croatia
15.25,44.25,Croatia
15.25,44.0,Croatia
15.25,43.75,Croatia
15.25,42.25,Italy
15.25,42.0,Italy
15.25,41.75,Italy
15.25,41.5,Italy
15.25,41.25,Italy
15.25,41.0,Italy
15.25,40.75,Italy
15.25,40.5,Italy
15.25,40.25,Italy
15.25,40.0,Italy
15.25,39.75,Italy
15.25,38.25,Italy
15.25,38.0,Italy
15.25,37.75,Italy
15.25,37.5,Italy
15.25,37.25,Italy
15.25,37.0,Italy
15.25,36.75,Italy
15.25,36.5,Italy
15.5,56.0,Sweden
15.5,54.5,Poland
15.5,54.25,Poland
15.5,54.0,Poland
15.5,53.75,Poland
15.5,53.5,Poland
15.5,53.25,Poland
15.5,53.0,Poland
15.5,52.75,Poland
15.5,52.5,Poland
15.5,52.25,Poland
15.5,52.0,Poland
15.5,51.75,Poland
15.5,51.5,Poland
15.5,51.25,Poland
15.5,51.0,Poland
15.5,50.75,Czechia
15.5,50.5,Czechia
15.5,50.25,Czechia
15.5,50.0,Czechia
15.5,49.75,Czechia
15.5,49.5,Czechia
15.5,49.25,Czechia
15.5,49.0,Czechia
15.5,48.75,Austria
15.5,48.5,Austria
15.5,48.25,Austria
15.5,48.0,Austria
15.5,47.75,Austria
15.5,47.5,Austria
15.5,47.25,Austria
15.5,47.0,Austria
15.5,46.75,Austria
15.5,46.5,Slovenia
15.5,46.25,Slovenia
15.5,46.0,Slovenia
15.5,45.75,Croatia
15.5,45.5,Croatia
15.5,45.25,Croatia
15.5,45.0,Croatia
15.5,44.75,Croatia
15.5,44.5,Croatia
15.5,44.25,Croatia
15.5,44.0,Croatia
15.5,43.75,Croatia
15.5,43.5,Croatia
15.5,42.0,Italy
15.5,41.75,Italy
15.5,41.5,Italy
15.5,41.25,Italy
15.5,41.0,Italy
15.5,40.75,Italy
15.5,40.5,Italy
15.5,40.25,Italy
15.5,40.0,Italy
15.5,39.75,Italy
15.5,39.5,Italy
15.5,39.25,Italy
15.5,38.5,Italy
15.5,38.25,Italy
15.5,38.0,Italy
15.5,37.75,Italy
15.5,37.5,Italy
15.5,37.25,Italy
15.5,37.0,Italy
15.5,36.75,Italy
15.75,56.0,Sweden
15.75,54.5,Poland
15.75,54.25,Poland
15.75,54.0,Poland
15.75,53.75,Poland
15.75,53.5,Poland
15.75,53.25,Poland
15.75,53.0,Poland
15.75,52.75,Poland
15.75,52.5,Poland
15.75,52.25,Poland
15.75,52.0,Poland
15.75,51.75,Poland
15.75,51.5,Poland
15.75,51.25,Poland
15.75,51.0,Poland
15.75,50.75,Czechia
15.75,50.5,Czechia
15.75,50.25,Czechia
15.75,50.0,Czechia
15.75,49.75,Czechia
15.75,49.5,Czechia
15.75,49.25,Czechia
15.75,49.0,Czechia
15.75,48.75,Austria
15.75,48.5,Austria
15.75,48.25,Austria
15.75,48.0,Austria
15.75,47.75,Austria
15.75,47.5,Austria
15.75,47.25,Austria
15.75,47.0,Austria
15.75,46.75,Austria
15.75,46.5,Slovenia
15.75,46.25,Slovenia
15.75,46.0,Croatia
15.75,45.75,Croatia
15.75,45.5,Croatia
15.75,45.25,Croatia
15.75,45.0,Croatia
15.75,44.75,Croatia
15.75,44.5,Croatia
15.75,44.25,Croatia
15.75,44.0,Croatia
15.75,43.75,Croatia
15.75,43.5,Croatia
15.75,42.0,Italy
15.75,41.75,Italy
15.75,41.5,Italy
15.75,41.25,Italy
15.75,41.0,Italy
15.75,40.75,Italy
15.75,40.5,Italy
15.75,40.25,Italy
15.75,40.0,Italy
15.75,39.75,Italy
15.75,39.5,Italy
15.75,39.25,Italy
15.75,39.0,Italy
15.75,38.75,Italy
15.75,38.5,Italy
15.75,38.25,Italy
15.75,38.0,Italy
15.75,37.75,Italy
16.0,56.0,Sweden
16.0,54.5,Poland
